회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS연결)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
(주)다날,064260,2012/12,20819157,-12037974,261430397,194093779,101742236,95,0,0,3.62,1.31,11150
(주)다날,064260,2013/12,21561722,1744290,285662822,201343426,118103847,111,294.34,152.08,3.02,1.56,9410
(주)다날,064260,2014/12,9206636,3095814,268611315,179061592,98522996,118,107.05,57.85,2.93,1.58,8100
(주)다날,064260,2015/12,9018145,-2195779,300513733,192535231,112948116,145,231.04,119.36,2.63,1.36,8850
(주)다날,064260,2016/12,16055323,-730009,387778727,244650950,133477893,152,40.63,19.66,2.49,1.21,5360
(주)다날,064260,2017/12,27634352,22773899,469487277,287129695,172882038,160,24.72,15.49,1.82,1.14,5290
(주)다날,064260,2018/12,40326514,-7459653,456519738,296120181,209864332,174,29.67,13.6,2.06,0.94,3525
(주)다날,064260,2019/12,68058122,19215850,512017556,312245578,191162051,200,9.21,4.79,1.39,0.72,3165
(주)다린,204690,2010/12,,,,,,,,,,,
(주)다린,204690,2011/12,,,,,,,,,,,
(주)다린,204690,2012/12,,,,,,,,,,,
(주)다린,204690,2013/12,,,,,,,,,,,
(주)다린,204690,2014/12,,,,,,158,,,,,
(주)다린,204690,2015/12,,,,,,153,,,,,
(주)다린,204690,2016/12,,,,,,177,,,,,
(주)다보링크,340360,2019/12,,,,,,,,,,,2005
(주)다산네트웍스,039560,2010/12,38863371,28843107,280393633,139474204,207463115,340,11.19,5.99,1.86,1,10750
(주)다산네트웍스,039560,2011/12,31455862,-5327340,247042255,103640345,144096268,386,261.45,87.51,1.63,0.54,5180
(주)다산네트웍스,039560,2012/12,18715305,-13287294,213555241,79698317,136034007,384,0,0,1.05,0.62,4635
(주)다산네트웍스,039560,2013/12,22040581,4229808,241038614,102565667,142676651,405,40.45,24.17,1.04,0.62,5480
(주)다산네트웍스,039560,2014/12,22374009,-2897882,258997241,125325408,163972551,447,498.16,277.06,1.28,0.71,6480
(주)다산네트웍스,039560,2015/12,23207449,-3504461,355523962,218561450,268186401,116,0,0,1.2,0.72,6200
(주)다산네트웍스,039560,2016/12,3819551,-43690165,371291641,223625457,222842801,101,0,0,1.44,0.92,6590
(주)다산네트웍스,039560,2017/12,5701194,-4920665,345584484,182111559,307090231,52,147.68,104.87,1.03,0.73,6780
(주)다산네트웍스,039560,2018/12,-23823200,-24028672,365996219,198458720,356932941,44,0,0,1.7,0.99,6890
(주)다산네트웍스,039560,2019/12,-19286667,-6263227,453482793,221216290,446586616,49,82.38,42.54,2.22,1.14,8160
(주)다우기술,023590,2010/12,216651319,171485909,4270819266,3296551308,741336841,393,8.59,6.23,1.13,0.82,8550
(주)다우기술,023590,2011/12,237335509,176609266,4235093248,3157243955,760690314,411,21.55,12.57,1.38,0.81,10300
(주)다우기술,023590,2012/12,260925572,135574142,4848503131,3704278918,759179929,474,27.48,15.63,1.82,1.03,15750
(주)다우기술,023590,2013/12,265627793,83618513,4849467515,3673326980,752246696,545,88.26,53.3,2.08,1.26,15150
(주)다우기술,023590,2014/12,266287972,112748497,5338504904,4088430083,782978984,592,103.38,61.66,1.69,1.01,11950
(주)다우기술,023590,2015/12,278975610,283114913,7156248386,5708677754,1049708558,540,85.01,28.61,3.54,1.19,21800
(주)다우기술,023590,2016/12,296539874,260833208,9818253246,8210684424,1153420151,464,50.59,28.92,2.61,1.49,18000
(주)다우기술,023590,2017/12,308425993,345149445,13126401794,11215409981,1351213661,469,48.24,33.86,2.21,1.55,19250
(주)다우기술,023590,2018/12,328112427,324374480,19345653730,16905080889,2210006672,503,36.72,24.1,2.44,1.6,18850
(주)다우기술,023590,2019/12,349544883,533415674,24741606800,22077381030,2901833126,492,30.1,21.37,2.12,1.51,19000
(주)다우데이타,032190,2010/12,48875934,174740141,4489100761,3521970758,878474389,115,62.69,40.72,1.39,0.9,3120
(주)다우데이타,032190,2011/12,48106230,176706605,4361873618,3301180442,896975499,117,81.85,46.14,1.43,0.81,3455
(주)다우데이타,032190,2012/12,48528389,112437419,5050868966,3903716887,914936870,73,84.03,41.66,2.1,1.04,3160
(주)다우데이타,032190,2013/12,51790155,98264683,5077464079,3863138376,974220018,123,45.94,21.71,2.23,1.05,5000
(주)다우데이타,032190,2014/12,57954701,132717007,5593145793,4286674757,1037075936,129,33.18,19.41,2.69,1.57,7080
(주)다우데이타,032190,2015/12,60758290,366370293,7133439311,5592242750,1307683757,123,129.12,37.7,6.64,1.94,15650
(주)다우데이타,032190,2016/12,52359245,264117492,10174843743,8458810732,1378367701,126,0,0,3.93,2.45,11200
(주)다우데이타,032190,2017/12,56224235,347026496,13561817098,11486460665,1614385776,139,63.93,47.73,3.45,2.58,10300
(주)다우데이타,032190,2018/12,60193127,349614518,19770709816,17193590583,2525297692,166,56.38,30.08,3.94,2.1,9450
(주)다우데이타,032190,2019/12,65045820,546269899,25214812744,22437866876,3261975999,166,35.17,24.3,2.62,1.81,8300
(주)다원시스,068240,2010/12,12572721,,,,,105,24.82,14.82,4.15,2.48,12500
(주)다원시스,068240,2011/12,15509804,,,,,155,43,12.41,4.69,1.35,6020
(주)다원시스,068240,2012/12,20388762,,,,,159,15.31,8.28,2.16,1.17,7020
(주)다원시스,068240,2013/12,25362875,,,,,170,17.58,12.18,2.11,1.46,7860
(주)다원시스,068240,2014/12,30283050,7239433,122980242,59296854,53005111,177,33.8,14.56,3.38,1.46,13100
(주)다원시스,068240,2015/12,38266235,9133546,198994338,66827413,67000805,261,80.18,20.56,5.82,1.49,29700
(주)다원시스,068240,2016/12,44994495,7447984,238005407,98920055,74193619,278,99.4,32.54,6.51,2.13,12950
(주)다원시스,068240,2017/12,54037253,6604216,350900018,171776627,111462046,347,45.74,24.02,3.36,1.76,16550
(주)다원시스,068240,2018/12,63319584,5110890,357376527,157734562,128747502,422,52.15,27.2,3.88,2.02,15900
(주)다원시스,068240,2019/12,73305496,4695655,535778020,325034136,175077026,510,40.6,26.28,2.54,1.65,15850
(주)다이나믹디자인,145210,2010/12,25372434,12088790,229753613,165057815,136374553,,0,0,0,0,
(주)다이나믹디자인,145210,2011/12,34115232,21981508,219940408,128672814,175306840,,0,0,0,0,
(주)다이나믹디자인,145210,2012/12,54405330,24940519,284953104,169341434,192335526,,0,0,0,0,
(주)다이나믹디자인,145210,2013/12,68616342,10182311,291666942,159965206,220664805,,0,0,0,0,
(주)다이나믹디자인,145210,2014/12,88262431,26060356,351751858,201292803,247075459,196,0,0,0,0,
(주)다이나믹디자인,145210,2015/12,89743931,1548772,335699227,164125132,227815365,150,160.27,78.32,1.26,0.62,9360
(주)다이나믹디자인,145210,2016/12,38878340,-11379605,292355903,185693435,204284452,134,0,0,1.12,0.6,6330
(주)다이나믹디자인,145210,2017/12,-46598871,-34429257,242445440,174181553,165349941,526,0,0,6.72,1.77,2010
(주)다이나믹디자인,145210,2018/12,-74462403,-43600167,172063702,143954438,120810602,536,0,0,33.08,10.4,2990
(주)다이나믹디자인,145210,2019/12,-76799371,-5639785,158469191,136973709,99404033,445,0,0,18.43,18.43,2990
(주)다함이텍,009280,2010/12,236347904,11136889,334528524,44670590,10968013,8,25.55,18.63,0.47,0.34,27200
(주)다함이텍,009280,2011/12,248805951,17525758,320564585,16148326,10166398,9,8.05,4.95,0.37,0.23,18200
(주)다함이텍,009280,2012/12,250601255,-11495727,570035393,278956609,12522408,16,26.79,19.35,0.3,0.22,17700
(주)대교,019680,2010/12,448701899,74985302,910050496,222606411,904217159,3067,12.45,8.83,1.17,0.83,6000
(주)대교,019680,2011/12,484190516,69906991,858490568,214709391,932828729,3171,12.35,8.24,1.33,0.89,6240
(주)대교,019680,2012/12,490759813,42411822,814113140,192183592,869494014,2668,24.22,17.87,1.37,1.01,6350
(주)대교,019680,2013/12,514695388,54146912,842291284,195743801,839582029,2592,19.68,15.37,1.39,1.09,7300
(주)대교,019680,2014/12,545019984,53791177,842177325,201349318,810557124,2560,16.06,13.03,1.37,1.11,7040
(주)대교,019680,2015/12,538592994,60057281,820643070,176666275,813207845,2470,26.04,15.11,2.07,1.2,8900
(주)대교,019680,2016/12,558251457,53604483,848138969,185342265,820717373,2469,25.75,18.7,1.86,1.35,8130
(주)대교,019680,2017/12,577391691,54462827,857097479,180165015,812203104,2534,22.29,20.19,1.43,1.3,8200
(주)대교,019680,2018/12,579837983,28117309,830328382,213502468,763142133,2582,46.94,33.56,1.53,1.09,6700
(주)대교,019680,2019/12,577712683,25192751,919873575,306647026,761938686,2451,38.71,33.17,1.21,1.04,6100
(주)대구백화점,006370,2010/03,202622822,29551023,562413787,228134327,176290170,404,6.84,4.47,0.44,0.29,12000
(주)대구백화점,006370,2011/03,232579401,,,,,418,5.32,3.52,0.4,0.27,12000
(주)대구백화점,006370,2012/03,245867678,,,,,422,10.78,6.33,0.49,0.29,14950
(주)대구백화점,006370,2013/03,249276877,,,,,428,21.95,17.26,0.44,0.34,14400
(주)대구백화점,006370,2014/03,251790508,7117270,640060609,226785099,171071933,441,41.34,24.67,0.59,0.35,20000
(주)대구백화점,006370,2015/03,248277048,4109777,623073741,250227077,158152063,437,119.62,66.19,0.76,0.42,17200
(주)대구백화점,006370,2016/03,250930829,9706432,626013405,249448593,158291381,433,26.99,19.04,0.55,0.39,14100
(주)대구백화점,006370,2017/03,242113320,-6947233,684071097,315887725,137288048,378,0,0,0.43,0.38,13100
(주)대구백화점,006370,2018/12,216652472,-30166112,700202374,390325540,119956329,264,0,0,0.42,0.29,8800
(주)대구백화점,006370,2019/12,197952521,-18864742,673555125,387383698,101484471,217,0,0,0.48,0.18,5990
(주)대국,042340,2010/12,-90092679,,,,,40,0,0,50.54,9.16,528
(주)대국,042340,2011/12,-61646974,,,,,16,0,0,58.28,3.89,506
(주)대덕,008060,2010/12,297640324,58916919,474365210,114377866,530903371,633,8.2,5.08,1.27,0.79,8060
(주)대덕,008060,2011/12,325654295,55715276,523378242,131901873,656457276,656,14.33,6.92,1.64,0.79,11350
(주)대덕,008060,2012/12,360895261,61411657,550218366,117798118,751112577,664,13.1,8.93,1.55,1.06,10700
(주)대덕,008060,2013/12,359314860,10618203,530573221,101778431,737185692,688,58.2,38.56,1.47,0.97,8330
(주)대덕,008060,2014/12,380082345,,,,,1180,15.89,11.34,1.15,0.82,8980
(주)대덕,008060,2015/12,401434758,,,,,1065,16.58,10.64,1.15,0.74,7610
(주)대덕,008060,2016/12,407993533,,,,,1125,17.81,14.64,0.92,0.76,8160
(주)대덕,008060,2017/12,432618272,,,,,1130,17.27,10.91,1.22,0.77,9860
(주)대덕,008060,2018/12,674020854,279153865,1136921457,152995020,592072102,2348,1.93,1.37,0.53,0.38,9100
(주)대덕,008060,2019/12,718033977,82207273,1201854195,162147975,1072245939,2411,16.05,10.6,1.08,0.71,10450
(주)대동,000490,2010/12,183575083,3430341,537197200,307282054,519626570,805,290,39.61,3.35,0.46,5020
(주)대동,000490,2011/12,183976052,7749539,568320324,333395797,619097327,800,86.64,43.73,0.75,0.38,3675
(주)대동,000490,2012/12,184851804,-90851,554436780,324036467,563460079,807,73.76,32.82,0.93,0.41,5660
(주)대동,000490,2013/12,177470724,-55457,577832578,351891937,614567090,801,0,0,0.94,0.65,6000
(주)대동,000490,2014/12,179781099,4532677,707010305,476613029,603238442,817,73.95,33.72,1.55,0.71,9850
(주)대동,000490,2015/12,177276993,5031500,688285313,455162763,583473475,831,0,0,1.76,1.04,9170
(주)대동,000490,2016/12,157609516,-18218193,667215742,452067280,585413995,790,0,0,1.32,0.91,7150
(주)대동,000490,2017/12,158440179,13463551,730626224,511728393,610103128,802,60.22,35.11,1.55,0.9,9600
(주)대동,000490,2018/12,152257286,1835679,772716728,555212961,654760356,855,0,0,1.67,0.71,5180
(주)대동,000490,2019/12,142364722,5774696,816997552,596185582,832931373,923,0,0,1.18,0.6,5680
(주)대동스틸,048470,2010/12,47001741,,,,,53,12.35,8.46,0.61,0.42,2710
(주)대동스틸,048470,2011/12,49256131,,,,,54,13.61,6.4,0.74,0.35,2555
(주)대동스틸,048470,2012/12,47451645,,,,,54,0,0,1.02,0.45,3415
(주)대동스틸,048470,2013/12,47975132,,,,,52,109.4,50.96,1.1,0.51,3170
(주)대동스틸,048470,2014/12,47847938,,,,,53,105.99,67.82,0.81,0.52,3220
(주)대동스틸,048470,2015/12,42867805,,,,,50,0,0,0.95,0.51,3405
(주)대동스틸,048470,2016/12,46843106,,,,,51,13.21,6.22,1,0.47,4040
(주)대동스틸,048470,2017/12,52267972,,,,,51,12.75,6.02,1.24,0.59,4410
(주)대동스틸,048470,2018/12,54099243,,,,,52,4260.1,877.64,3.28,0.68,10100
(주)대동스틸,048470,2019/12,53713630,,,,,44,444.64,147.47,2.3,0.76,5330
(주)대륙제관,004780,2010/12,34838283,,,,,276,10.57,6.84,1.31,0.85,3400
(주)대륙제관,004780,2011/12,38448025,,,,,307,26.41,11.31,2.09,0.89,5310
(주)대륙제관,004780,2012/12,41753731,,,,,352,26.05,14.22,1.77,0.97,5070
(주)대륙제관,004780,2013/12,42944559,,,,,369,44.73,31.3,1.54,1.08,5340
(주)대륙제관,004780,2014/12,50170335,,,,,399,13.31,8.5,1.66,1.06,5400
(주)대륙제관,004780,2015/12,61659221,,,,,412,12.29,6.73,2.06,1.13,6810
(주)대륙제관,004780,2016/12,74926309,,,,,447,9.32,6.54,1.51,1.06,6790
(주)대륙제관,004780,2017/12,81964733,,,,,454,12.58,9.91,1.25,0.99,6630
(주)대륙제관,004780,2018/12,85507775,,,,,445,31.2,19.94,1.13,0.72,4925
(주)대륙제관,004780,2019/12,88655384,,,,,429,19.78,11.77,1.02,0.61,4210
(주)대림제지,017650,2010/12,61039707,,,,,74,6.13,3.99,0.34,0.22,2040
(주)대림제지,017650,2011/12,64111710,,,,,74,6.34,4.31,0.3,0.2,1950
(주)대림제지,017650,2012/12,76657792,,,,,73,2.5,1.29,0.39,0.2,3150
(주)대림제지,017650,2013/12,83347904,,,,,74,6.3,3.79,0.51,0.31,3250
(주)대림제지,017650,2014/12,89464034,,,,,73,8.75,4.18,0.61,0.29,4365
(주)대림제지,017650,2015/12,77128890,,,,,70,0,0,0.66,0.41,4880
(주)대림제지,017650,2016/12,94064388,,,,,70,4.42,0.6,0.76,0.1,1855
(주)대림제지,017650,2017/12,93252226,4953436,238756286,108541117,118019206,119,0,0,0.7,0.34,1000
(주)대림제지,017650,2018/12,101933715,10608471,258751456,106519854,146502272,129,14.02,5.12,0.85,0.31,1445
(주)대림제지,017650,2019/12,111696030,,,,,141,37.63,20.34,0.62,0.33,1255
(주)대명소노시즌,007720,2010/12,6950122,-819159,117862425,19279522,33928249,17,0,0,1.59,0.44,1150
(주)대명소노시즌,007720,2011/12,-631079,-10867477,109533252,18912919,24126346,97,0,0,1.72,0.81,840
(주)대명소노시즌,007720,2012/12,-11814836,-15334412,99108660,28022843,13677795,86,0,0,6.78,1.02,3740
(주)대명소노시즌,007720,2013/12,-9732791,6523226,96728928,20097084,170576588,66,43.55,5.67,1.06,0.14,656
(주)대명소노시즌,007720,2014/12,-4197119,5889477,120208041,31223829,179185015,74,24.1,11.35,1.59,0.75,930
(주)대명소노시즌,007720,2015/12,-342550,-3845550,112954010,29355436,205477211,275,0,0,2.62,1.08,1120
(주)대명소노시즌,007720,2016/12,-4740892,-675499,149046295,51838961,217451478,287,0,0,2.08,1.03,1480
(주)대명소노시즌,007720,2017/12,-9494147,22387287,419082043,282139518,235523369,281,0,0,3.86,1.62,3295
(주)대명소노시즌,007720,2018/12,-17867383,-13138680,412281944,281902870,280961738,303,0,0,5.01,1.72,1890
(주)대명소노시즌,007720,2019/12,63302041,628153,243679256,78031264,218566639,265,4.3,1.7,2.14,0.85,1500
(주)대성미생물연구소,036480,2010/12,12301602,,,,,124,20.9,13.91,1.09,0.72,43500
(주)대성미생물연구소,036480,2011/12,11697010,,,,,130,0,0,1.08,0.58,33600
(주)대성미생물연구소,036480,2012/12,11590601,,,,,132,42.5,26.4,1.02,0.63,37400
(주)대성미생물연구소,036480,2013/12,11574571,,,,,137,39.81,29.02,0.93,0.68,40600
(주)대성미생물연구소,036480,2014/12,12996506,,,,,142,11.37,7.05,1.16,0.72,48900
(주)대성미생물연구소,036480,2015/12,16952109,,,,,142,13.28,3.92,2.55,0.75,87200
(주)대성미생물연구소,036480,2016/12,20870368,,,,,141,17.68,7.23,2.9,1.19,127800
(주)대성미생물연구소,036480,2017/12,22155338,,,,,141,42.28,24.32,2.3,1.32,106100
(주)대성미생물연구소,036480,2018/12,24868125,,,,,136,35.84,1.64,3.61,0.16,17600
(주)대성미생물연구소,036480,2019/12,26571154,,,,,134,39.52,18.53,2.94,1.38,15900
(주)대성파인텍,104040,2010/12,16635891,3023196,35554949,15335969,24471556,82,20.93,5.46,2.53,0.66,3280
(주)대성파인텍,104040,2011/12,19835879,4498880,40733734,18384598,32471054,95,4.89,3.28,0.87,0.58,2800
(주)대성파인텍,104040,2012/12,22892561,4583538,39181978,12918540,35070320,104,18.57,4.07,2.66,0.58,4405
(주)대성파인텍,104040,2013/12,25487810,4849537,41770115,12995757,35560822,106,8.67,6.02,1,0.69,3780
(주)대성파인텍,104040,2014/12,28341566,3902878,52486137,20444956,38872598,150,7.15,5.3,0.79,0.59,3465
(주)대성파인텍,104040,2015/12,31963231,4942296,59130274,22826074,44267460,151,9.82,4.26,1.17,0.51,5880
(주)대성파인텍,104040,2016/12,35440215,4808754,67762288,25860610,47677369,163,35.8,2.4,3.53,0.24,2675
(주)대성파인텍,104040,2017/12,37722475,2671310,87555780,38739544,43233993,148,56.41,20.2,2.64,0.94,1885
(주)대성파인텍,104040,2018/12,40575008,3173649,92396974,40689111,38587676,145,40.49,13.61,2.24,0.75,1635
(주)대성파인텍,104040,2019/12,40774972,36458,91992889,38792198,37466323,123,364.73,169.06,1.41,0.65,1335
(주)대성하이텍,129920,2010/12,,,,,,,,,,,
(주)대성하이텍,129920,2011/12,,,,,,,,,,,
(주)대성하이텍,129920,2012/12,,,,,,,,,,,
(주)대성하이텍,129920,2013/12,,,,,,,,,,,
(주)대성하이텍,129920,2014/12,,,,,,,,,,,
(주)대성하이텍,129920,2015/12,,,,,,,,,,,
(주)대성하이텍,129920,2016/12,,,,,,,,,,,
(주)대성하이텍,129920,2017/12,,,,,,,,,,,
(주)대성하이텍,129920,2018/12,,,,,,,,,,,
(주)대성하이텍,129920,2019/12,,,,,,,,,,,
(주)대성합동지주,005620,2010/12,663754571,39086878,2965402340,1881582181,1612716830,16,67.65,27.18,0.68,0.28,93400
(주)대성합동지주,005620,2011/12,555774597,-50216213,3439224458,2348870804,1716370828,40,32.27,16.48,0.39,0.2,59000
(주)대성합동지주,005620,2012/12,558446982,-96712323,3883737038,2892490620,1817310311,37,27.39,13.65,0.26,0.13,31850
(주)대성합동지주,005620,2013/12,507613707,-374713362,3409020270,2600472558,1817284692,41,0,0,0.17,0.1,26350
(주)대성합동지주,005620,2014/12,483934152,-140793540,2106649716,1777615130,1180814500,41,0,0,0.18,0.13,32400
(주)대성합동지주,005620,2015/12,461661104,-97930676,1235997451,955126843,1010077055,53,0,0,0.37,0.13,26750
(주)대성합동지주,005620,2016/12,463228841,-148621147,1123048452,924743280,852584993,34,64.04,24.47,0.3,0.11,42000
(주)대양글로벌,040180,2010/12,-5464050,,,,,24,0,0,1.71,0.24,210
(주)대양금속,009190,2010/12,42116003,-1338785,352555306,244187699,215591074,184,0,0,1.17,0.46,890
(주)대양금속,009190,2011/12,-22877981,-56230086,213532161,183068922,146313431,183,0,0,2.56,1.2,801
(주)대양금속,009190,2012/12,-74054421,-69750837,105457033,88059961,105129341,157,0,0,4.26,0.38,133
(주)대양금속,009190,2013/12,-57652516,-10115223,101489299,81730047,113651899,173,0,0,5.76,0.34,1095
(주)대양금속,009190,2014/12,-75429669,-18110268,104908934,99646363,122339495,190,0,0,14.63,5.54,565
(주)대양금속,009190,2015/12,-91197437,,,,,206,0,0,5.1,2,585
(주)대양금속,009190,2016/12,-59776616,,,,,204,37.25,3.32,10.45,0.93,4075
(주)대양금속,009190,2017/12,-50308119,,,,,207,13.01,7.98,4.94,3.03,3200
(주)대양금속,009190,2018/12,-44960287,,,,,200,44.03,14.16,7.74,2.49,3620
(주)대양금속,009190,2019/12,-42046376,,,,,207,160.41,27.43,8.35,1.43,15050
(주)대우건설,047040,2010/12,594036381,-1152379732,9860185837,6506301218,6713401582,4954,0,0,1.86,1.12,12850
(주)대우건설,047040,2011/12,790075713,210016712,9468578921,6056386712,7019591544,4789,28.78,14.52,1.98,1,10500
(주)대우건설,047040,2012/12,926427501,227947720,9859319181,6448338519,8223432761,5192,31.42,20.7,1.51,1,9950
(주)대우건설,047040,2013/12,196584429,-839724658,10122312287,7468717738,8782195639,6382,0,0,1.69,1.1,7370
(주)대우건설,047040,2014/12,274138224,156183264,10260218124,7534623220,9995022699,5543,40.1,21,1.68,0.88,5890
(주)대우건설,047040,2015/12,416022270,168789532,10152059203,7321377915,9935734306,5597,26.52,14.52,1.44,0.79,5600
(주)대우건설,047040,2016/12,-368482877,-1011136898,9970246457,7900336457,11105930098,6072,0,0,1.61,1.07,5080
(주)대우건설,047040,2017/12,-133943381,313641154,8776332436,6498263149,11766840488,5804,15.52,9.5,1.6,0.98,5920
(주)대우건설,047040,2018/12,-105223162,431796298,8733846010,6416124005,10605493845,5357,12.49,7.22,1.43,0.83,5390
(주)대우건설,047040,2019/12,-103050115,307274975,9697696817,7209447916,8651852221,5385,327.48,201.13,1.19,0.73,4740
