회사명,거래소코드,회계년도,이익잉여금(결손금)(*)(IFRS)(천원),법인세비용차감전순이익(손실)(IFRS)(천원),자산(*)(IFRS)(천원),부채(*)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),합계_기말인원(명),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),종가(원)
(주)에넥스,011090,2012/12,-2780145,-13933209,89972455,57367033,191205292,336,0,0,1.71,0.54,425
(주)에넥스,011090,2013/12,779753,3837097,107095102,63712641,228198998,362,13.25,5.93,1.31,0.58,765
(주)에넥스,011090,2014/12,5305315,4986598,125002263,71113983,258340636,397,26.88,8.63,2.76,0.89,1515
(주)에넥스,011090,2015/12,11503751,7893352,125211851,65125135,302974225,451,63.23,9.27,9.22,1.35,3560
(주)에넥스,011090,2016/12,10088126,2152720,151414321,92743230,390127229,474,158.09,71.87,4.85,2.2,2345
(주)에넥스,011090,2017/12,10959028,2758781,169821831,110279838,427955549,426,146.28,64.72,3.58,1.59,1870
(주)에넥스,011090,2018/12,9769197,1371412,153789827,95437665,442044789,392,167.17,64.95,2.43,0.94,1375
(주)에넥스,011090,2019/12,5412291,-3626720,130783877,77256620,361491410,304,0,0,2.17,1.06,1125
(주)에듀언스,009010,2010/12,-11909815,-5100680,57938145,28800054,17028651,102,14.52,6.25,3.06,1.32,1715
(주)에듀언스,009010,2011/12,-30805495,-18335266,34050999,19600624,19965637,76,0,0,6.28,1.97,925
(주)에듀언스,009010,2012/12,-48293377,-13642838,13932764,13209452,11100439,270,0,0,135.54,7.77,970
(주)에듀패스,031950,2010/12,-16003458,-12041607,14001084,5921136,12811723,64,0,0,9.07,1.57,610
(주)에스디생명공학,217480,2015/12,20174020,24327113,42192224,11710733,74656241,,,,,,
(주)에스디생명공학,217480,2016/12,44624686,31157572,67647025,12177399,102027854,78,0,0,0,0,
(주)에스디생명공학,217480,2017/12,65142980,26198439,126080836,12649584,102299024,114,17.62,8.45,3.3,1.58,14700
(주)에스디생명공학,217480,2018/12,62328171,1786393,139407312,26462446,118775592,166,2633.29,927.38,4.57,1.61,8720
(주)에스디생명공학,217480,2019/12,47534875,-14142771,125357556,32245678,111151086,208,0,0,2.73,1.09,4950
(주)에스디시스템,121890,2010/12,22631770,4764625,42530062,6184433,49272700,116,19.14,7.06,2.51,0.93,8830
(주)에스디시스템,121890,2011/12,20835746,-2352872,43541136,12961828,39206437,125,0,0,1.53,0.68,5650
(주)에스디시스템,121890,2012/12,20811280,333254,41118686,10563844,69813863,120,530.07,328.66,0.94,0.58,5440
(주)에스디시스템,121890,2013/12,15292570,-4193668,34268674,9232542,62160462,143,0,0,0.97,0.55,3815
(주)에스디시스템,121890,2014/12,18560445,2568676,43012334,14708328,52580564,108,5.3,3.82,0.63,0.46,3975
(주)에스디시스템,121890,2015/12,20556415,2988519,42174707,11874730,67901789,142,11.81,5.12,1.15,0.5,7700
(주)에스디시스템,121890,2016/12,13357784,-7270617,42236507,19135161,63561565,182,0,0,2.35,1.08,7650
(주)에스디시스템,121890,2017/12,4236104,-7987361,35094048,21114383,55362066,176,0,0,3.53,1.74,6290
(주)에스디시스템,121890,2018/12,-1071271,-5644449,34753913,17999986,45562197,114,0,0,3.55,0.82,1845
(주)에스디시스템,121890,2019/12,-14349563,-13584537,24820711,18509739,38144085,135,0,0,9.4,2.62,2350
(주)에스비비테크,389500,2010/12,,,,,,,,,,,
(주)에스비비테크,389500,2011/12,,,,,,,,,,,
(주)에스비비테크,389500,2012/12,,,,,,,,,,,
(주)에스비비테크,389500,2013/12,,,,,,,,,,,
(주)에스비비테크,389500,2014/12,,,,,,,,,,,
(주)에스비비테크,389500,2015/12,,,,,,,,,,,
(주)에스비비테크,389500,2016/12,,,,,,,,,,,
(주)에스비비테크,389500,2017/12,,,,,,,,,,,
(주)에스비비테크,389500,2018/12,8182918,-41362,32712822,15647706,9218357,,0,0,0,0,
(주)에스비비테크,389500,2019/12,-5755717,-4788196,19486814,19276907,6019507,,0,0,0,0,
(주)에스비에스,034120,2010/12,335909674,-206314,689428112,204336574,682138276,996,0,0,1.92,1.03,28450
(주)에스비에스,034120,2011/12,384007838,76985167,848933837,315594918,720570910,961,14.31,7.72,1.61,0.87,37300
(주)에스비에스,034120,2012/12,399838052,40933855,824819398,275799484,757064138,856,30.01,19.58,1.63,1.06,42400
(주)에스비에스,034120,2013/12,414273470,34992511,801536224,238080890,707622140,902,35.55,23.35,1.74,1.14,41600
(주)에스비에스,034120,2014/12,397376485,-4786086,799643924,257728902,795687038,929,0,0,1.45,0.85,29300
(주)에스비에스,034120,2015/12,424849022,41879162,933033828,363923608,772594035,1141,23.74,14.59,1.5,0.92,35000
(주)에스비에스,034120,2016/12,409042841,-1776521,895673723,352861863,798556102,1166,0,0,1.25,0.78,26250
(주)에스비에스,034120,2017/12,423882783,17233758,1043991727,486206097,737690106,1165,39.14,29.83,1,0.76,25850
(주)에스비에스,034120,2018/12,427557986,2719057,901859062,341146013,872490410,1172,365.98,215.82,0.99,0.58,20000
(주)에스비에스,034120,2019/12,427273661,4707911,1076011718,515302794,750481928,1077,161.15,85.17,0.96,0.51,20800
(주)에스비에스콘텐츠허브,046140,2010/12,53139704,28857451,141635413,51786032,154994230,137,15.12,6.8,4.01,1.81,13500
(주)에스비에스콘텐츠허브,046140,2011/12,72910826,30560458,166941706,57243623,200330022,128,18.16,10.3,4.07,2.31,11800
(주)에스비에스콘텐츠허브,046140,2012/12,91230955,29357187,172314275,43518348,192985556,153,18.14,8.68,3.21,1.54,13050
(주)에스비에스콘텐츠허브,046140,2013/12,112868807,31375163,203210561,51849115,196393107,152,14.05,9.34,2.44,1.62,15600
(주)에스비에스콘텐츠허브,046140,2014/12,116264772,16712923,220820275,65135198,198071538,152,49.53,33.51,2.96,2,14500
(주)에스비에스콘텐츠허브,046140,2015/12,117471741,13791349,224520000,67478002,214622895,157,64.22,37.51,2.77,1.62,15100
(주)에스비에스콘텐츠허브,046140,2016/12,116876271,18005996,240014775,83749350,257673244,168,118.11,57.9,2.15,1.05,8200
(주)에스비에스콘텐츠허브,046140,2017/12,109134639,4655024,205045922,56409517,178248870,37,0,0,1.4,1.06,9220
(주)에스비에스콘텐츠허브,046140,2018/12,114423748,11478107,210641869,57485843,138094955,33,41.98,19.33,1.44,0.66,4940
(주)에스비에스콘텐츠허브,046140,2019/12,114548666,6322451,197213142,43641799,142543813,64,92.72,55.48,1.02,0.61,5400
(주)에스비엠,037630,2010/12,14495608,6457562,24656326,3905911,18114494,45,6.19,3.27,1.96,1.03,1575
(주)에스비엠,037630,2011/12,22620478,9032151,34967397,4295225,26083938,68,4.17,2.11,1.28,0.65,2125
(주)에스비엠,037630,2012/12,28157362,7670676,39762293,4038395,27800871,69,12.65,4.79,2.46,0.93,3875
(주)에스씨디,042110,2010/12,-40446303,-29316419,79161520,28081023,59182826,249,0,0,2.57,0.85,1400
(주)에스씨디,042110,2011/12,5943428,1854709,65643542,11947012,67487493,384,45.72,25.65,1.55,0.87,1390
(주)에스씨디,042110,2012/12,6201298,198251,71276885,11587529,75536976,307,395.45,187.04,1.71,0.81,1030
(주)에스씨디,042110,2013/12,7459097,6336957,80848080,13581262,94587343,329,10.49,6.82,1.16,0.75,1365
(주)에스씨디,042110,2014/12,16792892,10405815,91874960,15479594,114826082,393,13.57,6.71,1.66,0.82,1750
(주)에스씨디,042110,2015/12,27963741,12379219,109002354,22030559,119720726,387,13.7,8.59,1.55,0.97,2165
(주)에스씨디,042110,2016/12,33783533,7858115,115698115,23112065,131572665,380,19.52,14.53,1.23,0.91,1995
(주)에스씨디,042110,2017/12,36346929,3568740,117064333,21827147,141249252,355,42.89,29.98,1.18,0.82,1710
(주)에스씨디,042110,2018/12,40708393,7233381,121029169,22537499,152209557,341,15.18,6.65,0.92,0.4,1120
(주)에스씨디,042110,2019/12,36511179,-3658434,129808209,35082254,166587622,220,0,0,1.01,0.52,1320
(주)에스아이리소스,065420,2010/12,-11465150,-10764422,58496812,20511668,10965251,58,0,0,4.42,0.43,2520
(주)에스아이리소스,065420,2011/12,2033379,1061447,48345092,9318056,24376061,56,188.67,34,5.13,0.93,1600
(주)에스아이리소스,065420,2012/12,-204143,-2137999,47724153,10474942,29877290,52,0,0,3.88,2.32,1515
(주)에스아이리소스,065420,2013/12,-77185,112161,47233774,10041483,29119775,54,883.4,251.1,2.67,0.76,475
(주)에스아이리소스,065420,2014/12,-11977573,-11880282,34579219,9287316,26921909,52,0,0,2.31,0.9,860
(주)에스아이리소스,065420,2015/12,-9654595,-10620743,16796879,1161648,19439587,5,0,0,28.73,9.5,1060
(주)에스아이리소스,065420,2016/12,-14061547,-3898280,13742124,2513845,13410932,3,0,0,12.01,4.24,2045
(주)에스아이리소스,065420,2017/12,-12296599,1754705,18409070,3301958,17472745,7,63.11,20.5,7.34,2.38,855
(주)에스아이리소스,065420,2018/12,-12615795,-1723245,21387789,4445447,10439056,6,0,0,4.37,1.6,557
(주)에스아이리소스,065420,2019/12,-11437155,-10036365,13041168,1530968,12830794,10,0,0,4.38,3.12,639
(주)에스앤더블류,103230,2010/12,38396205,3809277,92701648,38356007,75588069,224,18.86,8.25,1.15,0.51,4280
(주)에스앤더블류,103230,2011/12,36074081,-1082400,95587808,43564290,86447592,244,0,0,0.64,0.32,2695
(주)에스앤더블류,103230,2012/12,39114998,2846271,85865763,30801328,70545756,216,12.12,5.7,0.57,0.27,2410
(주)에스앤더블류,103230,2013/12,39412232,749625,77677252,22315584,49820826,196,36.66,26.86,0.38,0.28,2285
(주)에스앤더블류,103230,2014/12,39200097,92184,76988604,21839070,50822260,196,93.26,69.72,0.34,0.25,2015
(주)에스앤더블류,103230,2015/12,41394721,3301799,72344893,15000735,48783037,187,20.04,5.42,0.92,0.25,4280
(주)에스앤더블류,103230,2016/12,40305339,-1406856,70213694,13958918,42197864,170,0,0,1.19,0.44,4945
(주)에스앤더블류,103230,2017/12,36491500,-4161794,64140404,11699467,32736658,147,0,0,0.92,0.37,2840
(주)에스앤더블류,103230,2018/12,26273551,-8508416,57861674,15638687,30239761,137,0,0,2.88,0.46,14550
(주)에스앤더블류,103230,2019/12,23001184,-2491609,55567064,16616443,36022930,149,0,0,2.88,0.46,3320
(주)에스앤디,260970,2010/12,,,,,,,,,,,
(주)에스앤디,260970,2011/12,,,,,,,,,,,
(주)에스앤디,260970,2012/12,,,,,,,,,,,
(주)에스앤디,260970,2013/12,,,,,,,,,,,
(주)에스앤디,260970,2014/12,,,,,,,,,,,
(주)에스앤디,260970,2015/12,,,,,,,,,,,
(주)에스앤디,260970,2016/12,,,,,,47,,,,,
(주)에스앤디,260970,2017/12,,,,,,55,,,,,
(주)에스앤디,260970,2018/12,,,,,,65,,,,,
(주)에스앤디,260970,2019/12,,,,,,69,,,,,
(주)에스앤에스텍,101490,2010/12,23854176,3943665,86448426,30544800,38637858,119,25.52,13.06,2.05,1.05,3810
(주)에스앤에스텍,101490,2011/12,28819037,5294895,112793046,49898460,50118523,126,18.45,8.23,1.6,0.71,3360
(주)에스앤에스텍,101490,2012/12,32665788,5471994,113074627,46075793,46495754,137,13.99,8.39,1.08,0.65,3890
(주)에스앤에스텍,101490,2013/12,23891897,-8203769,101033959,42833897,46930528,161,0,0,1.24,0.78,2790
(주)에스앤에스텍,101490,2014/12,13303362,-11668035,85746959,37113851,44426846,154,0,0,1.54,0.67,3285
(주)에스앤에스텍,101490,2015/12,19269956,8577459,96314119,30732797,51210649,178,30.71,7.88,3.66,0.94,8890
(주)에스앤에스텍,101490,2016/12,27972614,7759958,120973700,45829794,54012868,166,22.9,13.81,2.9,1.75,8050
(주)에스앤에스텍,101490,2017/12,31240057,2595207,120963274,42603472,53899317,176,51.11,24.99,2.22,1.09,4310
(주)에스앤에스텍,101490,2018/12,34828588,4103227,123812954,44144939,61016170,187,22.84,10.91,1.44,0.69,3770
(주)에스앤에스텍,101490,2019/12,43744854,10086667,135575184,46990904,84466768,206,26.68,7.28,3.27,0.89,12200
(주)에스에너지,095910,2010/12,27702211,9697738,98516117,33639761,230600971,149,21.9,12.99,3.11,1.84,17900
(주)에스에너지,095910,2011/12,27644849,210847,143039704,77564703,204240500,178,298.33,74.54,3.16,0.79,6050
(주)에스에너지,095910,2012/12,37973844,12899491,164547900,88033491,204481287,194,11.62,6.05,1.62,0.84,10500
(주)에스에너지,095910,2013/12,46168634,11684183,162410584,78427906,258533769,203,15.87,9.97,1.79,1.12,11700
(주)에스에너지,095910,2014/12,50254331,6542823,194020181,105936071,260301003,194,28.62,14.46,1.7,0.86,6860
(주)에스에너지,095910,2015/12,48446575,4880755,220812738,132508603,299268140,203,36.73,22.9,1.27,0.79,7940
(주)에스에너지,095910,2016/12,50245657,3012055,280636715,187040863,281185930,167,44.44,26.99,1.37,0.83,7790
(주)에스에너지,095910,2017/12,44929225,-1045263,227789606,127241572,198474507,167,0,0,1.42,0.92,7410
(주)에스에너지,095910,2018/12,52789482,8632390,210249847,100005116,105828779,180,14.03,7.14,1.13,0.57,5920
(주)에스에너지,095910,2019/12,51639225,-1455550,207648012,99653071,153975497,167,0,0,0.94,0.41,3840
(주)에스에스알,275630,2017/12,2648227,1511298,13836292,6138952,9494642,,,,,,
(주)에스에스알,275630,2018/12,3470909,885999,25867810,4335917,12067624,101,175.05,42.1,8.01,1.93,9000
(주)에스에스알,275630,2019/12,4535774,776712,26461298,3470783,12954946,107,74.25,27.21,3.55,1.3,6110
(주)에스에스컴텍,036500,2010/12,1740560,-639860,68542152,40297147,34958552,131,0,0,2.29,1.08,3720
(주)에스에스컴텍,036500,2011/12,-147543,-1842942,69041513,35094637,31993635,124,0,0,2.19,1.24,4660
(주)에스에스컴텍,036500,2012/12,559344,736699,74301519,35444723,35269674,83,239.39,106.84,4.1,1.83,9250
(주)에스에스컴텍,036500,2013/12,-11004226,-11309038,76719688,40371241,22108110,101,0,0,5.61,2.52,5900
(주)에스에스컴텍,036500,2014/12,-22511167,-11469899,79597207,50895903,22911765,114,0,0,3.93,1.72,5840
(주)에스에스컴텍,036500,2015/12,-45362793,-12604687,52447671,31615846,27405459,147,0,0,7.17,2.29,2640
(주)에스에스컴텍,036500,2016/12,-99831339,-54627316,23512195,23467822,13967096,38,0,0,0,0,799
(주)에스에이엠지엔터테인먼트,419530,2014/12,,,,,,,,,,,
(주)에스에이엠지엔터테인먼트,419530,2015/12,,,,,,,,,,,
(주)에스에이엠지엔터테인먼트,419530,2016/12,,,,,,,,,,,
(주)에스에이엠지엔터테인먼트,419530,2017/12,,,,,,,,,,,
(주)에스에이엠지엔터테인먼트,419530,2018/12,,,,,,,,,,,
(주)에스에이엠지엔터테인먼트,419530,2019/12,,,,,,,,,,,
(주)에스에이엠티,031330,2010/12,-74395095,52661008,172673980,142968065,824941259,113,0.41,0.15,0.99,0.36,1390
(주)에스에이엠티,031330,2011/12,-62526540,16640414,233156168,191799339,969646753,115,18.01,4.51,4.93,1.23,1180
(주)에스에이엠티,031330,2012/12,-50252888,19759494,213875015,160169321,1024177007,100,13.76,5.18,4.02,1.51,1990
(주)에스에이엠티,031330,2013/12,-34533393,19786702,229734758,160309569,1022798914,94,16.49,7.17,3.95,1.72,2160
(주)에스에이엠티,031330,2014/12,-45099029,-12855095,233320056,174460503,983166045,87,0,0,4.21,2.11,1650
(주)에스에이엠티,031330,2015/12,-19141918,29598451,225219901,137926598,1059342878,83,8.74,3.83,2.36,1.04,2100
(주)에스에이엠티,031330,2016/12,32540601,37058094,259013003,112516339,1063479333,83,6.01,4.01,1.46,0.97,1765
(주)에스에이엠티,031330,2017/12,48295644,32571677,255376737,93125030,1212024348,91,9.77,6.53,1.74,1.16,1965
(주)에스에이엠티,031330,2018/12,61965724,32371876,284278599,107381672,1176014835,88,8.86,6.08,1.35,0.93,1650
(주)에스에이엠티,031330,2019/12,76635788,34498286,238982306,47415907,1213833610,91,10.47,5.5,1.66,0.87,2195
(주)에스에이티,060540,2010/12,2222695,-3740628,45722232,19037121,13730268,49,0,0,0.99,0.47,1375
(주)에스에이티,060540,2011/12,-281261,-2624229,42772451,17908466,5802944,32,0,0,0.64,0.36,1350
(주)에스에이티,060540,2012/12,7267488,7358942,42827886,9613335,3745287,28,2.69,1.43,0.64,0.34,1870
(주)에스에이티,060540,2013/12,8558870,1849524,50033436,12722135,6726197,82,17.23,7.78,0.83,0.38,1300
(주)에스에이티,060540,2014/12,11415856,3061603,62071478,15004752,16443144,72,13.07,7.94,0.81,0.49,1525
(주)에스에이티,060540,2015/12,13510858,2155885,63217469,11150682,20376179,93,22.09,13.36,0.91,0.55,1955
(주)에스에이티,060540,2016/12,16347550,2953709,68109159,5404163,29815304,88,26.12,13.01,1.2,0.6,2250
(주)에스에이티,060540,2017/12,19334674,3582847,71640551,5798257,43531527,99,20.46,12.51,0.96,0.58,1910
(주)에스에이티,060540,2018/12,22235879,4999872,75775796,5364386,17761011,94,24.41,10.6,1.42,0.62,1755
(주)에스에이티,060540,2019/12,26242522,6767312,79829335,5411282,20271145,92,13.23,8.19,0.97,0.6,2225
(주)에스에프에이,056190,2010/12,267561015,74835368,514279801,234405533,632430560,734,23.42,9.99,4.95,2.11,49000
(주)에스에프에이,056190,2011/12,332347499,95845399,558693510,214032758,753373519,798,16.95,10.73,4.11,2.6,61000
(주)에스에프에이,056190,2012/12,377526362,88309996,560504038,202102861,480891735,734,16.71,10.44,3.49,2.18,47200
(주)에스에프에이,056190,2013/12,420794995,75474253,566882755,123319703,450831580,694,20.75,11.44,3.05,1.68,41100
(주)에스에프에이,056190,2014/12,442057112,48324014,584502904,128542411,378490183,617,24.13,17.44,2.17,1.57,49650
(주)에스에프에이,056190,2015/12,464869280,53280725,604325817,126316714,496565363,576,29.8,20.73,2.28,1.59,49450
(주)에스에프에이,056190,2016/12,547270813,114833172,875502496,314096397,849971815,633,13.04,9.25,2.2,1.56,64500
(주)에스에프에이,056190,2017/12,706202904,238860770,1216504602,458438259,1313864576,664,19.53,6.81,4.93,1.72,38750
(주)에스에프에이,056190,2018/12,786953429,188072418,1042220701,291025186,944309684,674,10.79,7.87,2.19,1.6,34600
(주)에스에프에이,056190,2019/12,905319333,213264856,1191212985,320242110,860849403,679,10.7,7.35,2.11,1.45,46250
(주)에스에프에이반도체,036540,2010/12,24485151,15751882,353020600,204453803,372737891,1125,11.71,6.19,1.98,1.05,6760
(주)에스에프에이반도체,036540,2011/12,37852302,15749678,462007293,249931322,422532647,1382,37.97,14.03,2.63,0.97,9150
(주)에스에프에이반도체,036540,2012/12,25231215,-9878147,545201057,338848536,388469613,1305,0,0,2.3,1.12,6470
(주)에스에프에이반도체,036540,2013/12,-13211083,-36282673,534879837,366772525,326951166,1139,0,0,2.05,0.94,3440
(주)에스에프에이반도체,036540,2014/12,-8422272,6711804,611442667,403268284,335631204,1069,53.85,26.89,1.25,0.62,3100
(주)에스에프에이반도체,036540,2015/12,-225444310,-241435125,536598043,349237344,326941822,946,0,0,2.8,1.06,2440
(주)에스에프에이반도체,036540,2016/12,-221881834,4085721,515339112,319572260,269659372,712,112.56,73.24,2.16,1.4,2530
(주)에스에프에이반도체,036540,2017/12,-214614538,7587845,518921419,311935480,293000759,638,65.66,47.21,2.26,1.62,2350
(주)에스에프에이반도체,036540,2018/12,-208394857,11310856,521235257,307757302,296190099,641,57.93,27.25,1.93,0.91,1360
(주)에스에프에이반도체,036540,2019/12,-197019922,16859962,564429867,336697437,461843674,687,53.58,15.64,2.9,0.85,4305
(주)에스엘바이오닉스,214310,2012/12,,,,,,,,,,,
(주)에스엘바이오닉스,214310,2013/12,-3053161,2897,20825563,13892699,21914585,,0,0,0,0,
(주)에스엘바이오닉스,214310,2014/12,3192794,7555730,37961491,19436663,48136922,,0,0,0,0,
(주)에스엘바이오닉스,214310,2015/12,8317069,5605889,48126701,14861873,57249639,192,17.7,6.8,2.85,1.1,8900
(주)에스엘바이오닉스,214310,2016/12,-3848255,-12325698,69870377,39321513,59174840,274,0,0,6.28,2.01,8580
(주)에스엘바이오닉스,214310,2017/12,-18011725,-15929635,52542796,35980462,47652516,298,0,0,6.02,0.66,1305
(주)에스엘바이오닉스,214310,2018/12,-34783390,-14222929,63643034,32225529,31686653,247,0,0,6.04,1.8,1055
(주)에스엘바이오닉스,214310,2019/12,-7784537,-22976510,42746226,15731666,24150312,159,0,0,3.25,1.2,515
(주)에스엠라이프디자인그룹,063440,2010/12,7950261,-8815764,35862226,9888016,22593930,74,0,0,3.72,0.81,2670
(주)에스엠라이프디자인그룹,063440,2011/12,8377116,391627,37118867,8865241,21201500,73,137.12,57.45,1.94,0.81,3690
(주)에스엠라이프디자인그룹,063440,2012/12,3318617,-4779880,30675175,7480049,17340050,76,0,0,2.11,1.13,2890
