회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS연결)(천원),당기순이익(손실)(IFRS연결)(천원),계속영업이익(손실)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유형자산(*)(IFRS연결)(천원)
(주)대창,012800,2019/12,898987909,576144363,4690761,4690761,323631936,230246719
(주)대창솔루션,096350,2010/12,,,,,,
(주)대창솔루션,096350,2011/12,,,,,,
(주)대창솔루션,096350,2012/12,68934325,170772451,-2304924,-2304924,41652043,112806075
(주)대창솔루션,096350,2013/12,95233300,167748792,-713173,-713173,51558498,101765268
(주)대창솔루션,096350,2014/12,82650798,153678418,-12863971,-12863971,43981627,99583749
(주)대창솔루션,096350,2015/12,59676898,153951321,-2179229,-2179229,36858357,107529880
(주)대창솔루션,096350,2016/12,49327918,146530880,-8373170,-8373170,29894089,108393614
(주)대창솔루션,096350,2017/12,42774854,137335520,-11326344,-11326344,23956045,105761141
(주)대창솔루션,096350,2018/12,51667981,151300048,-11110792,-11110792,41849541,102611122
(주)대창솔루션,096350,2019/12,65192868,156535069,-4844363,-4844363,51071292,98565585
(주)대창스틸,140520,2010/12,,,,,,
(주)대창스틸,140520,2011/12,374880785,293770030,12329089,7368855,138748843,66142465
(주)대창스틸,140520,2012/12,369291904,285495273,3923161,3923161,135506400,69362597
(주)대창스틸,140520,2013/12,334289188,244880211,3715578,3715578,106123713,64504501
(주)대창스틸,140520,2014/12,266081393,224339420,1454797,1454797,89443754,62627640
(주)대창스틸,140520,2015/12,260110989,294540087,4562799,4562799,121033969,130143027
(주)대창스틸,140520,2016/12,302662749,294916418,-4532675,-4532675,125071680,127174135
(주)대창스틸,140520,2017/12,318055221,307195349,1888802,1888802,138906884,123641904
(주)대창스틸,140520,2018/12,228396166,256470766,-19575289,-2391265,119188316,89672187
(주)대창스틸,140520,2019/12,197636280,232138221,28133,-4174833,83042828,58269861
(주)대한과학,131220,2010/12,,,,,,
(주)대한과학,131220,2011/12,,,,,,
(주)대한과학,131220,2012/12,39173115,32502792,1277537,1277537,16855764,13709536
(주)대한과학,131220,2013/12,39656586,37721152,722921,722921,21745008,13372788
(주)대한과학,131220,2014/12,39051055,40799790,875885,875885,25604070,13066324
(주)대한과학,131220,2015/12,41604516,40599676,-1258088,-1258088,24918625,13137521
(주)대한과학,131220,2016/12,46070953,40753773,2248141,2248141,26232649,12494726
(주)대한과학,131220,2017/12,41364830,36895656,1346157,1346157,23232325,12052358
(주)대한과학,131220,2018/12,47055603,39034818,2516975,2516975,25053652,12520999
(주)대한과학,131220,2019/12,55165316,44443513,1949877,1949877,27992198,14490056
(주)대한항공,003490,2010/12,11639953965,20009972247,623925708,623925708,2732691653,12600649169
(주)대한항공,003490,2011/12,12269083442,22388342727,-199751062,-199751062,3350150741,14196012930
(주)대한항공,003490,2012/12,12719636524,22973401146,256371132,251909829,3365122645,14880089916
(주)대한항공,003490,2013/12,11848707841,22920438008,-383555366,-255569682,3139832416,15503889061
(주)대한항공,003490,2014/12,11909748648,23465724376,-457822464,-177061021,4948040063,15778074439
(주)대한항공,003490,2015/12,11544831301,24180351113,-562967287,-400869153,3289127053,17850702587
(주)대한항공,003490,2016/12,11731852589,23956534894,-556844431,-556844431,3327988658,17873281888
(주)대한항공,003490,2017/12,12092211498,24648674122,801897025,801897025,3582302550,18907293604
(주)대한항공,003490,2018/12,13011645224,25574772722,-198649078,-198649078,3861945756,19648001997
(주)대한항공,003490,2019/12,12683407265,27014118935,-622761502,-622761502,3574701574,21310439947
(주)대현,016090,2010/12,,,,,,
(주)대현,016090,2011/12,,,,,,
(주)대현,016090,2012/12,,,,,,
(주)대현,016090,2013/12,,,,,,
(주)대현,016090,2014/12,,,,,,
(주)대현,016090,2015/12,,,,,,
(주)대현,016090,2016/12,,,,,,
(주)대현,016090,2017/12,,,,,,
(주)대현,016090,2018/12,,,,,,
(주)대현,016090,2019/12,,,,,,
(주)대호에이엘,069460,2010/12,167098004,117482054,9876706,9876706,65891764,42612091
(주)대호에이엘,069460,2011/12,179347681,133330219,4470657,4470657,77624382,46257068
(주)대호에이엘,069460,2012/12,151031967,143805043,2349697,2349697,84227228,49534458
(주)대호에이엘,069460,2013/12,139063658,126628810,-2552640,-2552640,72208582,46829689
(주)대호에이엘,069460,2014/12,,,,,,
(주)대호에이엘,069460,2015/12,,,,,,
(주)대호에이엘,069460,2016/12,,,,,,
(주)대호에이엘,069460,2017/12,,,,,,
(주)대호에이엘,069460,2018/12,,,,,,
(주)대호에이엘,069460,2019/12,,,,,,
(주)대호특수강,021040,2010/12,,,,,,
(주)대호특수강,021040,2011/12,,,,,,
(주)대호특수강,021040,2012/12,,,,,,
(주)대호특수강,021040,2013/12,,,,,,
(주)대호특수강,021040,2014/12,,,,,,
(주)대호특수강,021040,2015/12,,,,,,
(주)대호특수강,021040,2016/12,,,,,,
(주)대호특수강,021040,2017/12,,,,,,
(주)대호특수강,021040,2018/12,,,,,,
(주)대호특수강,021040,2019/12,,,,,,
(주)더 미동,161570,2012/12,,,,,,
(주)더 미동,161570,2013/12,41879645,36205998,3735167,3735167,34857970,180677
(주)더 미동,161570,2014/12,36758112,38080216,1780561,1780561,36342362,406510
(주)더 미동,161570,2015/12,40713758,58393619,590543,590543,56682381,262521
(주)더 미동,161570,2016/12,28872693,53455517,-3098362,-3098362,42595028,251500
(주)더 미동,161570,2017/12,28157406,47059771,-3582199,-3582199,36443002,97426
(주)더 미동,161570,2018/12,19602894,33966457,-12540176,-12540176,27645731,148323
(주)더 미동,161570,2019/12,24883150,35112641,-3337757,-3337757,16771534,6628563
(주)더네이쳐홀딩스,298540,2016/12,,,,,,
(주)더네이쳐홀딩스,298540,2017/12,,,,,,
(주)더네이쳐홀딩스,298540,2018/12,,,,,,
(주)더네이쳐홀딩스,298540,2019/12,235344475,133543917,16141997,16141997,110817396,13976001
(주)더블유게임즈,192080,2014/12,,,,,,
(주)더블유게임즈,192080,2014/12,,,,,,
(주)더블유게임즈,192080,2015/12,,,,,,
(주)더블유게임즈,192080,2015/12,,,,,,
(주)더블유게임즈,192080,2016/12,155636444,436960921,48718418,48718418,322772334,1129041
(주)더블유게임즈,192080,2016/12,155636444,436960921,48718418,48718418,322772334,1129041
(주)더블유게임즈,192080,2017/12,319345253,997179792,35641749,35641749,105102138,1910342
(주)더블유게임즈,192080,2017/12,319345253,997179792,35641749,35641749,105102138,1910342
(주)더블유게임즈,192080,2018/12,483010036,996761337,87761134,87761134,114552333,1758304
(주)더블유게임즈,192080,2019/12,513847375,1074710470,110292805,110292805,174290939,1781145
(주)더블유에스아이,299170,2018/12,,,,,,
(주)더블유에스아이,299170,2019/12,,,,,,
(주)더존비즈온,012510,2010/12,117365978,118981967,24075083,24075083,74913685,10260831
(주)더존비즈온,012510,2011/12,115664742,167409573,4939304,4939304,57602445,64822097
(주)더존비즈온,012510,2012/12,124921239,192276834,17029007,17029007,73147484,77624539
(주)더존비즈온,012510,2013/12,129601816,193373325,13703450,13703450,72525052,78527960
(주)더존비즈온,012510,2014/12,136381212,210570942,10940570,10940570,72425777,82579479
(주)더존비즈온,012510,2015/12,157733506,213534002,21680881,21680881,79333641,79433367
(주)더존비즈온,012510,2016/12,176766996,236494235,28238403,28238403,111397849,75560312
(주)더존비즈온,012510,2017/12,205605875,273410788,40580416,40580416,122911462,103531563
(주)더존비즈온,012510,2018/12,226933182,278701440,42514595,42514595,149280606,83632631
(주)더존비즈온,012510,2019/12,262663608,727012781,51025561,51025561,102028658,341975040
(주)더체인지,054120,2010/12,,,,,,
(주)더코디,224060,2010/12,,,,,,
(주)더코디,224060,2011/12,,,,,,
(주)더코디,224060,2012/12,,,,,,
(주)더코디,224060,2013/12,,,,,,
(주)더코디,224060,2014/12,,,,,,
(주)더코디,224060,2015/12,,,,,,
(주)더코디,224060,2016/12,44257148,68181742,-5413917,-5413917,49010029,5225870
(주)더코디,224060,2017/12,73499954,60951343,-4047905,-4047905,27965406,4173216
(주)더코디,224060,2018/12,36581926,93910822,-12145462,-12145462,41411536,7854408
(주)더코디,224060,2019/12,11785340,117030999,6060174,6060174,22953173,5691271
(주)덕산테코피아,317330,2013/12,,,,,,
(주)덕산테코피아,317330,2014/12,,,,,,
(주)덕산테코피아,317330,2015/12,,,,,,
(주)덕산테코피아,317330,2016/12,,,,,,
(주)덕산테코피아,317330,2017/12,,,,,,
(주)덕산테코피아,317330,2018/12,,,,,,
(주)덕산테코피아,317330,2019/12,,,,,,
(주)덕성,004830,2010/12,111180222,92408058,2538713,2538713,67186822,20584127
(주)덕성,004830,2011/12,90994471,89763557,252363,252363,62881277,19648898
(주)덕성,004830,2012/12,91531135,99879068,1979312,1979312,68915651,22767559
(주)덕성,004830,2013/12,97418617,102990690,4382694,4382694,67547886,24049406
(주)덕성,004830,2014/12,82288347,97948255,759850,759850,63179026,24198416
(주)덕성,004830,2015/12,76938066,97271143,522423,522423,63050506,23719109
(주)덕성,004830,2016/12,103808604,108207616,2941791,2941791,69475305,26966349
(주)덕성,004830,2017/12,100706194,105442576,523130,523130,63349244,30191766
(주)덕성,004830,2018/12,83746049,100557111,-2022010,-2022010,58364711,30041668
(주)덕성,004830,2019/12,86726847,102872752,184845,184845,60937353,29299246
(주)덕신하우징,090410,2010/12,,,,,,
(주)덕신하우징,090410,2011/12,,,,,,
(주)덕신하우징,090410,2012/12,,,,,,
(주)덕신하우징,090410,2013/12,,,,,,
(주)덕신하우징,090410,2014/12,,,,,,
(주)덕신하우징,090410,2015/12,104896222,98176729,1133072,1133072,52326372,38918324
(주)덕신하우징,090410,2016/12,121634452,111233520,-12189253,-12189253,55431598,48911219
(주)덕신하우징,090410,2017/12,125887825,106622625,8714097,8714097,51892198,47475805
(주)덕신하우징,090410,2018/12,135363460,117771912,8569003,8569003,61372686,46451609
(주)덕신하우징,090410,2019/12,149006750,117536854,1486120,1486120,50142047,55588973
(주)데이타솔루션,263800,2010/12,,,,,,
(주)데이타솔루션,263800,2011/12,,,,,,
(주)데이타솔루션,263800,2012/12,,,,,,
(주)데이타솔루션,263800,2013/12,,,,,,
(주)데이타솔루션,263800,2014/12,,,,,,
(주)데이타솔루션,263800,2015/12,,,,,,
(주)데이타솔루션,263800,2016/12,,,,,,
(주)데이타솔루션,263800,2017/12,,,,,,
(주)데이타솔루션,263800,2018/12,,,,,,
(주)데이타솔루션,263800,2019/12,,,,,,
(주)데코앤이,017680,2010/12,126053403,143189700,-17156436,-17156436,126045712,6817707
(주)데코앤이,017680,2011/12,190468301,114724023,-1237965,-1237965,100500532,6240078
(주)데코앤이,017680,2012/12,165991015,89097524,-1785666,-1785666,75290866,5404281
(주)데코앤이,017680,2013/12,132647215,97539717,14006259,14006259,76953873,3233061
(주)데코앤이,017680,2014/12,107124529,53562843,-6505164,-6505164,37310238,1390391
(주)데코앤이,017680,2015/12,63686918,54275849,-4353912,-4353912,39164697,1371052
(주)데코앤이,017680,2016/12,55398415,53034331,-8678103,-8678103,36483900,2266966
(주)데코앤이,017680,2017/12,46847589,56039766,-21293121,-21293121,30911009,1601018
(주)데코앤이,017680,2018/12,51621256,66534302,-10577609,-7177609,45977706,1560788
(주)덱스터스튜디오,206560,2013/12,,,,,,
(주)덱스터스튜디오,206560,2014/12,,,,,,
(주)덱스터스튜디오,206560,2015/12,26054827,80140075,4127487,4127487,69774956,5506040
(주)덱스터스튜디오,206560,2016/12,31776984,85681521,5131099,5131099,57676890,7069604
(주)덱스터스튜디오,206560,2017/12,25334023,89532234,-34180578,-34180578,44263653,7554983
(주)덱스터스튜디오,206560,2018/12,39216741,80815033,2818373,2818373,56311084,6192613
(주)덱스터스튜디오,206560,2019/12,55482725,66525819,-7707267,-7707267,32057037,5092555
(주)덴티스,261200,2016/12,,,,,,
(주)덴티스,261200,2017/12,,,,,,
(주)덴티스,261200,2018/12,,,,,,
(주)덴티스,261200,2019/12,,,,,,
(주)덴티움,145720,2010/12,,,,,,
(주)덴티움,145720,2011/12,69398589,80622296,13775290,13775290,53004706,22916855
(주)덴티움,145720,2012/12,62900700,78396577,8251458,8251458,50208507,22310628
(주)덴티움,145720,2013/12,73837311,85515003,14965585,14965585,53830784,23304228
(주)덴티움,145720,2014/12,85763139,118427788,15064407,15064407,70831482,38781984
(주)덴티움,145720,2015/12,95489314,148492295,14496983,14496983,72125793,65864063
(주)덴티움,145720,2016/12,120033552,187358424,19999696,19999696,92049361,84130323
(주)덴티움,145720,2017/12,150645644,310870929,30293552,30293552,149163741,150149585
(주)덴티움,145720,2018/12,186316234,436826577,34255818,34255818,169893767,247364287
(주)덴티움,145720,2019/12,252587273,547106598,13711060,13711060,225776396,278310458
(주)도화엔지니어링,002150,2010/12,,,,,,
(주)도화엔지니어링,002150,2011/12,,,,,,
(주)도화엔지니어링,002150,2012/12,,,,,,
(주)도화엔지니어링,002150,2013/12,,,,,,
(주)도화엔지니어링,002150,2014/12,,,,,,
(주)도화엔지니어링,002150,2015/12,,,,,,
(주)도화엔지니어링,002150,2016/12,,,,,,
(주)도화엔지니어링,002150,2017/12,398950053,328594781,11713712,11713712,112723931,167941009
(주)도화엔지니어링,002150,2018/12,402472582,375922304,13795377,13795377,156080603,166087312
(주)도화엔지니어링,002150,2019/12,516127676,408972323,17382974,17382974,175523267,168365191
(주)동구바이오제약,006620,2010/12,,,,,,
(주)동구바이오제약,006620,2011/12,,,,,,
(주)동구바이오제약,006620,2012/12,,,,,,
(주)동구바이오제약,006620,2013/12,,,,,,
(주)동구바이오제약,006620,2014/12,,,,,,
(주)동구바이오제약,006620,2015/12,80369189,60771655,4029523,4029523,24851007,31583274
(주)동구바이오제약,006620,2016/12,87363407,65310825,10912838,10912838,32184340,29581447
(주)동구바이오제약,006620,2017/12,101124256,75593405,10943341,10943341,44517424,28236522
(주)동구바이오제약,006620,2018/12,,,,,,
(주)동구바이오제약,006620,2019/12,,,,,,
(주)동국알앤에스,075970,2010/12,176510449,193352228,5468893,5468893,85720199,79063867
(주)동국알앤에스,075970,2011/12,154053142,190892787,3696879,3696879,80439593,81561086
(주)동국알앤에스,075970,2012/12,129926945,156072223,1081416,4835879,60474474,67707919
(주)동국알앤에스,075970,2013/12,117332476,147128370,-847181,-847181,61504589,67310343
(주)동국알앤에스,075970,2014/12,110150597,141554377,1789756,1789756,55527808,67360524
(주)동국알앤에스,075970,2015/12,98898658,133664385,-1154289,888522,65138944,48856250
(주)동국알앤에스,075970,2016/12,94528209,125154129,1917566,1917566,60723744,46278552
(주)동국알앤에스,075970,2017/12,95193818,126594526,2587788,2587788,62671475,45676261
(주)동국알앤에스,075970,2018/12,101618391,123725551,3059742,3059742,60427946,33899985
(주)동국알앤에스,075970,2019/12,101828656,125591075,2579538,2579538,62221470,34875449
(주)동국에스엔씨,100130,2010/12,105567655,288477058,-5124883,-5124883,162650275,74556726
(주)동국에스엔씨,100130,2011/12,116891942,304146801,-14682259,-14682259,164152954,86450140
(주)동국에스엔씨,100130,2012/12,139563701,282088370,6890132,6890132,112998104,93236918
(주)동국에스엔씨,100130,2013/12,140907254,300366076,2511941,2511941,165654694,83176443
(주)동국에스엔씨,100130,2014/12,203075322,305759984,11032882,11032882,124865203,85845800
(주)동국에스엔씨,100130,2015/12,211285538,401898260,23750010,23750010,183848185,131635562
(주)동국에스엔씨,100130,2016/12,383878885,434605673,15957878,16913524,222452976,143748651
(주)동국에스엔씨,100130,2017/12,367922824,438572485,6172981,6395970,237453561,147853294
(주)동국에스엔씨,100130,2018/12,363113418,399283657,-11446278,-12552097,197137006,147834629
(주)동국에스엔씨,100130,2019/12,317847252,400888034,8953843,8953843,227335933,139815566
(주)동남합성,023450,2010/12,,,,,,
(주)동남합성,023450,2011/12,,,,,,
(주)동남합성,023450,2012/12,,,,,,
(주)동남합성,023450,2013/12,,,,,,
(주)동남합성,023450,2014/12,,,,,,
(주)동남합성,023450,2015/12,,,,,,
(주)동남합성,023450,2016/12,,,,,,
(주)동남합성,023450,2017/12,,,,,,
(주)동남합성,023450,2018/12,,,,,,
(주)동남합성,023450,2019/12,,,,,,
(주)동방,004140,2010/12,548057852,572902309,-1931091,-1931091,167425305,324434819
(주)동방,004140,2011/12,585508996,585961449,776163,776163,179972567,329694254
(주)동방,004140,2012/12,619415412,705078326,888812,888812,253681768,358275146
