회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),자산(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),계속영업이익(손실)(IFRS)(천원),유동자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원)
(주)디엠에스,068790,2018/12,293684096,315609965,18180467,18180467,165814551,30533712
(주)디엠에스,068790,2019/12,193234089,298807052,12539995,12539995,136849051,27690172
(주)디오,039840,2010/12,51198194,128428616,-13905404,-13905404,76906570,34774800
(주)디오,039840,2011/12,50140272,111209461,487722,487722,69220392,34366651
(주)디오,039840,2012/12,42657352,101620701,-6585868,-6585868,45730365,37483363
(주)디오,039840,2013/12,58162567,104665584,-6284839,-6284839,53611032,37517750
(주)디오,039840,2014/12,58295434,117123113,-1081612,-1081612,60979868,42978503
(주)디오,039840,2015/12,60492899,119107829,5292374,5292374,66145972,42716164
(주)디오,039840,2016/12,76571181,141500427,20029864,20029864,80109121,48610504
(주)디오,039840,2017/12,78075286,168212064,15010076,15010076,92498656,68259380
(주)디오,039840,2018/12,71369828,199605860,2557998,2557998,107455537,77540342
(주)디오,039840,2019/12,87716698,240173065,11508058,11508058,137063959,84683393
(주)디와이디,219550,2015/12,,,,,,
(주)디와이디,219550,2016/12,,,,,,
(주)디와이디,219550,2017/12,63692286,44552922,6432242,6432242,39660789,101622
(주)디와이디,219550,2018/12,54157675,32003160,3999899,3999899,26835480,82902
(주)디와이디,219550,2019/12,48109003,50541095,-3142621,-3142621,28885725,799621
(주)디이엔티,079810,2010/12,61454978,37477822,6122771,6122771,29208482,5243557
(주)디이엔티,079810,2011/12,45089545,32536666,-1027597,-1027597,23694539,5077235
(주)디이엔티,079810,2012/12,30360810,31971403,1000409,1000409,24030871,4636194
(주)디이엔티,079810,2013/12,40762816,28940330,-1505340,-1505340,22144223,4949710
(주)디이엔티,079810,2014/12,25035048,25356149,-2184208,-2184208,18193909,5189054
(주)디이엔티,079810,2015/12,47889517,41173748,3690275,3690275,33291515,4087105
(주)디이엔티,079810,2016/12,38609273,57236122,-6265983,-6265983,37193108,14033301
(주)디이엔티,079810,2017/12,176696709,72592259,2771883,2771883,37736340,29462323
(주)디이엔티,079810,2018/12,74849074,59770841,-10942949,-10942949,22734206,31931294
(주)디이엔티,079810,2019/12,29443763,45872808,-6982922,-6982922,16775400,26230555
(주)디지아이,043360,2010/12,37434962,62482925,3095562,3095562,37279418,10708183
(주)디지아이,043360,2011/12,26955616,58848624,154391,154391,33992841,10678934
(주)디지아이,043360,2012/12,30811536,60169523,868273,868273,34524117,10266339
(주)디지아이,043360,2013/12,24543546,56859808,-1350380,-1350380,31648099,9790493
(주)디지아이,043360,2014/12,25614568,56419306,1683334,1683334,30212429,10528106
(주)디지아이,043360,2015/12,22052199,56331544,-241796,-241796,34027987,13937092
(주)디지아이,043360,2016/12,18979552,52581072,-2230708,-2230708,29972804,12837126
(주)디지아이,043360,2017/12,24750765,52592359,540970,540970,28241319,12856983
(주)디지아이,043360,2018/12,21067104,51376874,-591742,-591742,25148651,12891112
(주)디지아이,043360,2019/12,15369640,48781971,-3365623,-3365623,21509786,12535059
(주)디지캡,197140,2012/12,,,,,,
(주)디지캡,197140,2013/12,,,,,,
(주)디지캡,197140,2014/12,9714463,15762892,472748,472748,13047813,126894
(주)디지캡,197140,2015/12,11007686,12414450,1000466,1000466,8876535,935532
(주)디지캡,197140,2016/12,11207184,17127361,755948,755948,8519983,5571833
(주)디지캡,197140,2017/12,16310645,29387150,2044960,2044960,10137473,17793642
(주)디지캡,197140,2018/12,18022795,36931541,1132202,1132202,17351438,17636534
(주)디지캡,197140,2019/12,19282616,44358090,1142824,1142824,10657205,17599244
(주)디지털대성,068930,2010/12,29533286,50759509,532195,532195,18008315,2300487
(주)디지털대성,068930,2011/12,49919903,55244445,2399876,2399876,17513758,1920191
(주)디지털대성,068930,2012/12,52484028,59526397,3156691,3156691,17433300,1635383
(주)디지털대성,068930,2013/12,58018152,60604564,4684614,4684614,18634394,1821390
(주)디지털대성,068930,2014/12,57505052,67365183,5011686,5011686,30266222,2075526
(주)디지털대성,068930,2015/12,54927432,69231483,4155483,4155483,21522204,2044730
(주)디지털대성,068930,2016/12,52731007,71923766,4571336,4571336,20442228,1727367
(주)디지털대성,068930,2017/12,56820821,78562730,5096927,5096927,18076645,1546745
(주)디지털대성,068930,2018/12,58651268,81628015,1229559,1229559,21013139,1749661
(주)디지털대성,068930,2019/12,89600446,105405415,11134433,11134433,29770222,7283434
(주)디지텍시스템스,091690,2010/12,136312332,144004814,18189809,18189809,77702718,53875989
(주)디지텍시스템스,091690,2011/12,137875122,180503016,4462770,4462770,110074272,59732773
(주)디지텍시스템스,091690,2012/12,236824524,274545075,10287436,10187849,192087599,74827036
(주)디지텍시스템스,091690,2013/12,231880830,213148313,-89368216,-89368216,115456828,82414792
(주)디지틀조선일보,033130,2010/12,35930758,51906102,2693822,2693822,22445899,4473952
(주)디지틀조선일보,033130,2011/12,39539534,58589814,3567717,3567717,28102874,3707571
(주)디지틀조선일보,033130,2012/12,40626783,57672004,6262805,6262805,25152927,3016997
(주)디지틀조선일보,033130,2013/12,38594766,61005891,4263566,4263566,25605152,4023414
(주)디지틀조선일보,033130,2014/12,33084453,63969224,3795418,3589925,29634947,4189617
(주)디지틀조선일보,033130,2015/12,34132393,68633920,4887625,3361363,39017200,4653317
(주)디지틀조선일보,033130,2016/12,38355691,70567595,4479253,4479253,41724948,3764346
(주)디지틀조선일보,033130,2017/12,38315401,75198925,4982346,4982346,47697974,2879580
(주)디지틀조선일보,033130,2018/12,37853975,78720247,5134187,5134187,46415272,2287086
(주)디지틀조선일보,033130,2019/12,31849762,83541339,3061539,3061539,47235656,1757821
(주)디케이앤디,263020,2010/12,,,,,,
(주)디케이앤디,263020,2011/12,,,,,,
(주)디케이앤디,263020,2012/12,,,,,,
(주)디케이앤디,263020,2013/12,,,,,,
(주)디케이앤디,263020,2014/12,,,,,,
(주)디케이앤디,263020,2015/12,28294282,25811283,670059,670059,9891604,9317538
(주)디케이앤디,263020,2016/12,31485143,38604914,-1385839,-1385839,14340061,9284771
(주)디케이앤디,263020,2017/12,33756650,38759702,-562629,-562629,15763041,9363609
(주)디케이앤디,263020,2018/12,37122470,47506780,2741666,2741666,23453466,9484464
(주)디케이앤디,263020,2019/12,34748575,50222361,2694766,2694766,25130610,9877641
(주)디케이티,290550,2015/12,,,,,,
(주)디케이티,290550,2016/12,84690570,21244131,-247993,-247993,11862207,150667
(주)디케이티,290550,2017/12,117043352,31615483,4611104,4611104,22196485,167584
(주)디케이티,290550,2018/12,80671161,42660575,-5591436,-5591436,32895498,510108
(주)디케이티,290550,2019/12,112873728,55467020,3179761,3179761,44956507,499314
(주)디티앤씨,187220,2010/12,,,,,,
(주)디티앤씨,187220,2011/12,,,,,,
(주)디티앤씨,187220,2012/12,,,,,,
(주)디티앤씨,187220,2013/12,20236298,31846599,4302122,4302122,11166639,19797179
(주)디티앤씨,187220,2014/12,27474396,81216845,7240194,7240194,41813213,38015434
(주)디티앤씨,187220,2015/12,27539674,90355907,2906416,2906416,18869807,55198284
(주)디티앤씨,187220,2016/12,33251805,107138283,2395825,2395825,27914644,61258153
(주)디티앤씨,187220,2017/12,38160395,117565979,3607018,3607018,20374045,71198437
(주)디티앤씨,187220,2018/12,43898718,145280267,4628496,4628496,31786268,86502606
(주)디티앤씨,187220,2019/12,41658375,150900605,-7226228,-7226228,34056562,76310359
(주)디피앤케이,189700,2012/12,,,,,,
(주)디피앤케이,189700,2013/12,,,,,,
(주)디피앤케이,189700,2014/12,12465523,9968073,1379645,1379645,6971293,1933791
(주)디피앤케이,189700,2015/12,13093093,17343098,-969472,-969472,9140195,7464953
(주)디피앤케이,189700,2016/12,16632677,13443055,-4388135,-4388135,8128110,5148120
(주)딜리,131180,2010/12,29250182,31389880,5090094,5090094,20886397,9101608
(주)딜리,131180,2011/12,29300804,45021787,4174384,4174384,28955052,9696634
(주)딜리,131180,2012/12,32301792,47994457,3508299,3508299,31666790,8891274
(주)딜리,131180,2013/12,33025773,49937004,3431464,3431464,33223794,9160479
(주)딜리,131180,2014/12,36210592,52908490,4060965,4060965,36131457,9393847
(주)딜리,131180,2015/12,41493308,61275232,5570117,5570117,40442898,9763947
(주)딜리,131180,2016/12,37156393,58245639,3648343,3648343,36654125,10367343
(주)딜리,131180,2017/12,50013539,60965719,2507623,2507623,38658143,10763495
(주)딜리,131180,2018/12,43110610,61437563,1932094,1932094,37233543,10691936
(주)딜리,131180,2019/12,40186673,64733432,2219035,2219035,33086118,12926133
(주)딥노이드,315640,2017/12,,,,,,
(주)딥노이드,315640,2018/12,,,,,,
(주)딥노이드,315640,2019/12,235102,5832858,-1847344,-1847344,4897421,802329
(주)라닉스,317120,2018/12,9810741,10406677,660729,660729,8713389,113436
(주)라닉스,317120,2019/12,9044034,20394753,-131591,-131591,18280808,442500
(주)라온테크,232680,2011/12,,,,,,
(주)라온테크,232680,2012/12,,,,,,
(주)라온테크,232680,2013/12,,,,,,
(주)라온테크,232680,2014/12,,,,,,
(주)라온테크,232680,2015/12,,,,,,
(주)라온테크,232680,2016/12,,,,,,
(주)라온테크,232680,2017/12,,,,,,
(주)라온테크,232680,2018/12,24340758,23413815,-248739,-248739,12074416,10145862
(주)라온테크,232680,2019/12,12632424,18754930,-1431915,-1431915,7735652,9906467
(주)라온텍,418420,2012/12,,,,,,
(주)라온텍,418420,2013/12,,,,,,
(주)라이온켐텍,171120,2010/12,62309584,31776601,4875690,4875690,14206663,16544758
(주)라이온켐텍,171120,2011/12,80121191,38592810,9302521,9302521,19370851,17487967
(주)라이온켐텍,171120,2012/12,93342274,54760870,14826970,14826970,22003783,30966455
(주)라이온켐텍,171120,2013/12,103142696,83621048,14584543,14584543,48065931,33846416
(주)라이온켐텍,171120,2014/12,113997945,87924948,10037123,10037123,42645331,43240622
(주)라이온켐텍,171120,2015/12,115052995,111434966,17859987,17859987,49532078,59125110
(주)라이온켐텍,171120,2016/12,120686730,127479260,16538174,16538174,60053849,55115702
(주)라이온켐텍,171120,2017/12,131372664,125271867,3788088,3788088,59926455,52383612
(주)라이온켐텍,171120,2018/12,137943447,133717907,1880001,1880001,52341509,61071694
(주)라이온켐텍,171120,2019/12,156075491,132849020,10706648,10706648,50324958,63821083
(주)라이트론,069540,2010/12,29130321,33532379,4143338,4143338,20125921,8763489
(주)라이트론,069540,2011/12,36933511,38937225,3481505,3481505,23468569,10171847
(주)라이트론,069540,2012/12,43488258,48732387,4763871,4763871,32463790,9997346
(주)라이트론,069540,2013/12,43062206,51697685,1688648,1688648,34411227,10575973
(주)라이트론,069540,2014/12,50353263,53583992,3029857,3029857,36406175,10813787
(주)라이트론,069540,2015/12,28443328,45519304,-4233261,-4233261,28603584,10488591
(주)라이트론,069540,2016/12,39484162,63163891,1530647,1530647,37645481,9855560
(주)라이트론,069540,2017/12,78298696,76844123,-1883700,-1883700,46375611,9908056
(주)라이트론,069540,2018/12,33984112,88414114,-43286833,-33359789,51630132,11711266
(주)라이트론,069540,2019/12,110398230,78824641,3189837,3189837,53512775,14776708
(주)라이프시맨틱스,347700,2018/12,691045,8205471,-3699789,-3709407,7740520,90219
(주)라이프시맨틱스,347700,2019/12,1161974,6262343,-3963391,-3963391,2355389,2401249
(주)라파스,214260,2013/12,,,,,,
(주)라파스,214260,2014/12,,,,,,
(주)라파스,214260,2015/12,16358915,32353409,4446309,4446309,25528832,5012401
(주)라파스,214260,2016/12,9136428,36740448,195689,195689,26278227,8042649
(주)라파스,214260,2017/12,6759888,34337252,-5865323,-5865323,14707592,16765897
(주)라파스,214260,2018/12,9725083,31382039,-3657262,-3657262,12799497,15971713
(주)라파스,214260,2019/12,17927889,59373198,133284,133284,28600367,19386676
(주)락앤락,115390,2010/12,228014984,430999603,69400501,69400501,177520946,49213393
(주)락앤락,115390,2011/12,214466442,626121567,14390940,14390940,242584728,92007917
(주)락앤락,115390,2012/12,171024165,645153134,7017597,7017597,188075980,112120960
(주)락앤락,115390,2013/12,187159149,651757636,7975350,7975350,173762175,121585102
(주)락앤락,115390,2014/12,194123190,640001349,21297835,21297835,155190726,90254814
(주)락앤락,115390,2015/12,183466673,616692578,16641590,16641590,114262351,88106368
(주)락앤락,115390,2016/12,204448546,625718772,60040867,60040867,101742759,108354246
(주)락앤락,115390,2017/12,163837004,634355406,40747516,40747516,90172167,100044653
(주)락앤락,115390,2018/12,141324139,616426328,-5415548,-5415548,106710651,111428675
(주)락앤락,115390,2019/12,203177827,669021285,16048808,16048808,131262703,104493449
(주)래몽래인,200350,2012/12,,,,,,
(주)래몽래인,200350,2013/12,,,,,,
(주)래몽래인,200350,2014/12,,,,,,
(주)래몽래인,200350,2015/12,,,,,,
(주)래몽래인,200350,2016/12,14226365,24030700,1119531,1119531,22226746,24721
(주)래몽래인,200350,2017/12,18111970,12309866,-10638753,-10638753,10319892,24571
(주)래몽래인,200350,2018/12,10915814,7148897,1329779,1329779,6130599,14920
(주)래몽래인,200350,2019/12,19755105,16431599,1446182,1446182,11576373,200702
(주)랩지노믹스,084650,2010/12,,,,,,
(주)랩지노믹스,084650,2011/12,,,,,,
(주)랩지노믹스,084650,2012/12,,,,,,
(주)랩지노믹스,084650,2013/12,16967819,22711664,1259931,1259931,12623731,6348408
(주)랩지노믹스,084650,2014/12,23201044,31094580,2420131,2420131,19144985,6745863
(주)랩지노믹스,084650,2015/12,23589634,31687234,1626384,1626384,14851534,6384816
(주)랩지노믹스,084650,2016/12,24057330,43212023,723513,723513,24665464,6380987
(주)랩지노믹스,084650,2017/12,24806150,39868778,-3436502,-3436502,22229181,6630260
(주)랩지노믹스,084650,2018/12,27538727,47094426,-3972844,-3972844,31382947,6518224
(주)랩지노믹스,084650,2019/12,33175359,49477979,962422,962422,33606728,7440065
(주)러셀,217500,2015/12,,,,,,
(주)러셀,217500,2016/12,,,,,,
(주)러셀,217500,2017/12,,,,,,
(주)러셀,217500,2018/12,31261482,42193435,41422,41422,36972401,3870775
(주)러셀,217500,2019/12,41027041,45280733,4208125,4208125,34532075,9718263
(주)레고켐바이오사이언스,141080,2010/12,270245,4988719,-3336688,-3336688,4734801,187551
(주)레고켐바이오사이언스,141080,2011/12,78887,6483557,-3070135,-3070135,6162932,184512
(주)레고켐바이오사이언스,141080,2012/12,744280,6923788,-2674458,-2674458,6495743,200587
(주)레고켐바이오사이언스,141080,2013/12,839825,23154314,-5835328,-5835328,21086284,1200484
(주)레고켐바이오사이언스,141080,2014/12,870054,33755229,-8685694,-8685695,30617636,1159068
(주)레고켐바이오사이언스,141080,2015/12,1788475,68320012,-8237360,-8237360,29579129,1217780
(주)레고켐바이오사이언스,141080,2016/12,15773980,89862933,-14146046,-14146046,48175821,2096015
(주)레고켐바이오사이언스,141080,2017/12,20876265,85098150,-8292905,-8292905,43741684,2846421
(주)레고켐바이오사이언스,141080,2018/12,22884676,121702723,-24897430,-24897430,89365267,3496982
(주)레고켐바이오사이언스,141080,2019/12,54521912,144197435,16003664,16003664,109835979,5699876
(주)레드캡투어,038390,2010/12,117951064,182551428,9170259,9170259,27279362,150481904
(주)레드캡투어,038390,2011/12,138906369,224876645,19296113,19296113,29042103,191422047
(주)레드캡투어,038390,2012/12,155827868,223973582,14917273,14917273,33002355,185969195
(주)레드캡투어,038390,2013/12,175598085,254045972,15808570,15808570,30893323,216105990
(주)레드캡투어,038390,2014/12,193039613,318609730,16885900,16885900,37100952,274943745
