회사명,거래소코드,회계년도,재고자산(*)(IFRS연결),매입채무(IFRS연결),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),이자비용(IFRS연결),유형자산(*)(IFRS연결),자본(*)(IFRS연결),당기순이익(손실)(IFRS연결),연구개발비(IFRS연결)
(주)동양고속,084670,2019/12,710861,442717,14993374,140473417,1421440,61496012,132201487,32744318,0
(주)동양에스텍,060380,2011/12,24496346,21268596,-6786147,216818796,3267151,18513374,56498450,1343746,0
(주)동양에스텍,060380,2012/12,16366555,17759160,7733717,205473230,3225339,23112846,49933835,-4163175,37466
(주)동양에스텍,060380,2013/12,20051536,23588264,22054902,224278761,2822935,21515145,50452685,2383808,47962
(주)동양에스텍,060380,2014/12,15885056,17573539,5780585,174225548,2071042,22118749,49117049,-3526340,0
(주)동양에스텍,060380,2015/12,9696286,12790920,10726499,133784506,1108393,24196536,46037010,-1943956,0
(주)동양에스텍,060380,2016/12,14179762,14844176,783056,151970509,1316976,37962231,52123793,4153758,0
(주)동양에스텍,060380,2017/12,21312773,11284909,-7483554,186236108,2085480,36865568,54371541,3266425,0
(주)동양에스텍,060380,2018/12,31204500,15301298,-921904,189075199,1836250,40149695,54205684,-594173,0
(주)동양에스텍,060380,2019/12,29781926,13589440,11122736,212129297,2382616,40611265,54368158,2175699,0
(주)동우팜투테이블,088910,2011/12,,,,,,,,,
(주)동우팜투테이블,088910,2012/12,,,,,,,,,
(주)동우팜투테이블,088910,2013/12,,,,,,,,,
(주)동우팜투테이블,088910,2014/12,,,,,,,,,
(주)동우팜투테이블,088910,2015/12,,,,,,,,,
(주)동우팜투테이블,088910,2016/12,,,,,,,,,
(주)동우팜투테이블,088910,2017/12,,,,,,,,,
(주)동우팜투테이블,088910,2018/12,,,,,,,,,
(주)동우팜투테이블,088910,2019/12,4958010,6177072,6952508,270567996,34254,27618694,190049748,2632411,0
(주)동운아나텍,094170,2011/12,,,,,,,,,
(주)동운아나텍,094170,2012/12,,,,,,,,,
(주)동운아나텍,094170,2013/12,,,,,,,,,
(주)동운아나텍,094170,2014/12,,,,,,,,,
(주)동운아나텍,094170,2015/12,,,,,,,,,
(주)동운아나텍,094170,2016/12,,,,,,,,,
(주)동운아나텍,094170,2017/12,,,,,,,,,
(주)동운아나텍,094170,2018/12,,,,,,,,,
(주)동운아나텍,094170,2019/12,,,,,,,,,
(주)동원개발,013120,2011/12,,,,,,,,,
(주)동원개발,013120,2012/12,,,,,,,,,
(주)동원개발,013120,2013/12,,,,,,,,,
(주)동원개발,013120,2014/12,,,,,,,,,
(주)동원개발,013120,2015/12,,,,,,,,,
(주)동원개발,013120,2016/12,,,,,,,,,
(주)동원개발,013120,2017/12,,,,,,,,,
(주)동원개발,013120,2018/12,,,,,,,,,
(주)동원개발,013120,2019/12,,,,,,,,,
(주)동원에프앤비,049770,2011/12,303537718,110735377,14001168,1563244948,10649874,328676166,385854167,37840019,791010
(주)동원에프앤비,049770,2012/12,282690637,99452945,74635289,1662832442,12400546,346783929,397620617,21168941,1002599
(주)동원에프앤비,049770,2013/12,236586781,102683471,121224616,1688630676,11711866,359747815,427056471,36583890,1224009
(주)동원에프앤비,049770,2014/12,229824181,99065134,100658646,1794888216,7854354,365260297,478641038,59175322,1331489
(주)동원에프앤비,049770,2015/12,257269405,107029509,88054325,1931040796,5293944,381458756,522191654,56829273,1246522
(주)동원에프앤비,049770,2016/12,288084258,168835574,104591611,2241255930,6182595,388027363,560601738,53721002,1343814
(주)동원에프앤비,049770,2017/12,303940179,168069306,49656141,2552621332,9591331,484207383,593249304,51367560,1442997
(주)동원에프앤비,049770,2018/12,349421248,120776900,26133525,2802526253,13214789,542192910,632494679,56737051,1307025
(주)동원에프앤비,049770,2019/12,355915350,139157288,134244815,3030257743,14579177,676690876,681209948,65664358,1267655
(주)동일기연,032960,2011/12,10021800,1645874,13782424,45546692,20421,4070866,45621955,7149550,392389
(주)동일기연,032960,2012/12,8633949,1273176,4564508,35460962,4440,4123728,51659309,6289564,543071
(주)동일기연,032960,2013/12,7809164,1345724,7630261,32037652,0,3949863,56229894,4485300,438415
(주)동일기연,032960,2014/12,8481853,857755,6891366,33098686,0,5499882,60797889,4147569,414180
(주)동일기연,032960,2015/12,9120542,1124318,1467735,28501761,0,9576223,54098918,3509020,499063
(주)동일기연,032960,2016/12,9369462,1360107,8435431,28280102,0,4435820,59388724,5318183,574776
(주)동일기연,032960,2017/12,10301817,1155649,2035294,34429354,0,4471397,64938095,7272078,658012
(주)동일기연,032960,2018/12,9913252,816529,459162,26930368,537,4162438,56071441,-783480,628954
(주)동일기연,032960,2019/12,10879464,930724,4681321,28951585,34674,4749187,52302690,2078974,522348
(주)동진쎄미켐,005290,2011/12,71576804,21623722,6146079,457421768,16890706,283663088,133881788,-6716170,13093782
(주)동진쎄미켐,005290,2012/12,52507668,26063395,27001671,571228239,20698807,321652282,134138597,7172486,13520883
(주)동진쎄미켐,005290,2013/12,52518124,29963781,41484930,654432237,20349422,344130715,138492451,3803260,14723909
(주)동진쎄미켐,005290,2014/12,63073750,34701261,38134972,669575438,19386182,341010287,144682174,10636398,12617274
(주)동진쎄미켐,005290,2015/12,65944006,31678638,60181673,709287907,16279107,334117000,170477501,19937728,13825506
(주)동진쎄미켐,005290,2016/12,64402728,34988215,111225861,764955941,13831026,319931295,196926637,26377438,11061092
(주)동진쎄미켐,005290,2017/12,70232164,41363027,81190641,785154565,12856803,305794447,267599530,44996646,9243595
(주)동진쎄미켐,005290,2018/12,90567463,50066086,62329884,827231162,13051607,324818995,305894112,47958364,9612124
(주)동진쎄미켐,005290,2019/12,87571527,49509131,108747151,875254175,13219965,351623571,360362019,58693162,8577374
(주)두산,000150,2011/12,424366479,445387525,299878131,4033312612,65258019,1449855124,3489048562,352411421,31379000
(주)두산,000150,2012/12,391128283,350755467,282780837,3833824003,73161000,1406888644,3203085062,109803056,35849000
(주)두산,000150,2013/12,2591618312,2428753484,383361559,21936534160,779975000,8659968197,9057983430,130167997,292443000
(주)두산,000150,2014/12,2849179548,2941892947,646789842,20468238468,706113000,8583527195,8902340738,33249467,304453000
(주)두산,000150,2015/12,2752318041,2535918603,-17769699,18960372476,694852000,8796055297,8393525638,-1700809954,307275000
(주)두산,000150,2016/12,2145767372,2792736492,924981103,16410692546,582955000,8077041607,7900858125,50416444,218479000
(주)두산,000150,2017/12,2351625600,3240711138,677021774,17585204592,568393000,8198814853,7603418069,45949111,220896000
(주)두산,000150,2018/12,2608021732,3545732233,1021890995,18172166697,583609000,7768328605,7145046191,-340510995,227413000
(주)두산,000150,2019/12,2681748261,3089735337,784166128,18535738102,597136000,7953359055,6819539375,433106773,256057000
(주)두산테스나,131970,2011/12,,,,,,,,,
(주)두산테스나,131970,2012/12,,,,,,,,,
(주)두산테스나,131970,2013/12,,,,,,,,,
(주)두산테스나,131970,2014/12,,,,,,,,,
(주)두산테스나,131970,2015/12,,,,,,,,,
(주)두산테스나,131970,2016/12,,,,,,,,,
(주)두산테스나,131970,2017/12,,,,,,,,,
(주)두산테스나,131970,2018/12,,,,,,,,,
(주)두산테스나,131970,2019/12,,,,,,,,,
(주)두올,016740,2011/12,,,,,,,,,
(주)두올,016740,2012/12,,,,,,,,,
(주)두올,016740,2013/12,,,,,,,,,
(주)두올,016740,2014/12,26161354,53207167,14033824,316831904,3776822,47942636,44206770,12375824,2963403
(주)두올,016740,2015/12,31094923,55133663,9135257,366287629,2575924,55435114,88658207,20861366,2400252
(주)두올,016740,2016/12,31628900,38381069,11548160,295927529,2104894,55893401,121697537,12737353,2474952
(주)두올,016740,2017/12,47992250,56424287,61328664,345047915,2078674,89007405,154246501,14208753,3545395
(주)두올,016740,2018/12,46853693,0,38958769,483134075,2591482,86884012,163958207,14876313,4493988
(주)두올,016740,2019/12,54702127,59355679,21445743,465931135,2399531,90323671,177080036,13087165,5274030
(주)듀오백,073190,2011/12,2946303,2494321,2453537,43295809,104306,9787781,48348944,2170489,0
(주)듀오백,073190,2012/12,2035251,1091323,767095,38673329,109033,10145442,46551413,-142094,0
(주)듀오백,073190,2013/12,4912043,2378580,-1024948,40419100,31637,10167937,45031925,-923357,313548
(주)듀오백,073190,2014/12,3464555,1721796,-516724,41712497,54476,9725469,41079794,-4188353,439855
(주)듀오백,073190,2015/12,3364052,2331357,-1870094,34845024,31484,9228701,36997523,-3456863,387115
(주)듀오백,073190,2016/12,5277194,2290494,-4062993,32483515,32197,9509424,31932889,-5516585,357696
(주)듀오백,073190,2017/12,4449504,2472200,924,38859471,5335,9047609,33519767,1330283,326926
(주)듀오백,073190,2018/12,4451828,1309860,-1563016,32678107,0,12952925,30343525,-3201023,312489
(주)듀오백,073190,2019/12,4670232,2151859,-737743,31808599,20611,13583098,27335489,-2956674,313193
(주)드래곤플라이,030350,2011/12,260430,0,10467967,36773818,0,35551421,77533703,6651725,4033592
(주)드래곤플라이,030350,2012/12,927276,0,8869699,34046437,0,50730474,67062406,-7544230,6945805
(주)드래곤플라이,030350,2013/12,240304,0,5819135,23034689,1282363,54402125,32438186,-33369164,5497161
(주)드래곤플라이,030350,2014/12,639910,0,1804701,19613337,1695339,52475550,27946275,-9275096,3344668
(주)드래곤플라이,030350,2015/12,0,0,1197869,16519574,1398275,50600178,22925102,-7804337,2920348
(주)드래곤플라이,030350,2016/12,0,0,1651247,10939185,1177584,48938926,31665146,-300982,2131017
(주)드래곤플라이,030350,2017/12,,,,,,,,,
(주)드래곤플라이,030350,2018/12,,,,,,,,,
(주)드래곤플라이,030350,2019/12,0,0,-1577761,6081313,61226,1991036,12373861,-5749731,3622829
(주)드림시큐리티,203650,2014/12,,,,,,,,,
(주)드림시큐리티,203650,2015/12,,,,,,,,,
(주)드림시큐리티,203650,2016/12,,,,,,,,,
(주)드림시큐리티,203650,2017/12,420328,712805,-648654,24768402,158010,2169487,19820918,-1595965,0
(주)드림시큐리티,203650,2018/12,675233,789822,3163415,28316767,25671,2528821,24062733,3139200,0
(주)드림시큐리티,203650,2019/12,810256,477224,2341753,28815881,62181,2239462,64306598,2526906,0
(주)드림씨아이에스,223250,2011/12,,,,,,,,,
(주)드림씨아이에스,223250,2012/12,,,,,,,,,
(주)드림씨아이에스,223250,2013/12,,,,,,,,,
(주)드림씨아이에스,223250,2014/12,,,,,,,,,
(주)드림씨아이에스,223250,2015/12,,,,,,,,,
(주)드림씨아이에스,223250,2016/12,,,,,,,,,
(주)드림씨아이에스,223250,2017/12,,,,,,,,,
(주)드림씨아이에스,223250,2018/12,,,,,,,,,
(주)드림씨아이에스,223250,2019/12,,,,,,,,,
(주)드림어스컴퍼니,060570,2011/12,19711247,7504912,-6449588,148471368,1036590,16121777,46117805,-40528032,4766648
(주)드림어스컴퍼니,060570,2012/12,16077095,15404535,-16437886,96863412,531179,2854599,25779894,-9835282,3639235
(주)드림어스컴퍼니,060570,2013/12,7582269,5324753,-1643167,69412593,179598,1271780,18363101,-8427833,2852517
(주)드림어스컴퍼니,060570,2014/12,11290286,5622277,-7521157,53191621,133657,991101,47552576,2344852,1821948
(주)드림어스컴퍼니,060570,2015/12,16206225,3728102,-6893895,55637376,363189,3927592,48056922,635015,2706029
(주)드림어스컴퍼니,060570,2016/12,16244467,2988586,4124497,52327953,387907,3543113,38134629,-9986957,2449938
(주)드림어스컴퍼니,060570,2017/12,14931856,4565218,-7552532,69451993,406725,1214985,113673622,-14092021,2420094
(주)드림어스컴퍼니,060570,2018/12,16457154,17024341,13641617,137849260,421425,2286256,159858811,-21314254,3062568
(주)드림어스컴퍼니,060570,2019/12,7130215,27341941,-1387695,196961163,533101,5328505,117917040,-48005522,2368608
(주)드림텍,192650,2011/12,30247863,33587589,9053290,317904673,786692,25814283,52163039,19588729,5781939
(주)드림텍,192650,2012/12,38193145,39487412,37837872,448154096,1823591,35394696,87346643,38061797,6798455
(주)드림텍,192650,2013/12,53556642,43272953,50032650,752133549,1319896,61447890,126164610,58334822,15448164
(주)드림텍,192650,2014/12,32008093,25944870,48136531,480418512,1077784,89019765,119953308,16324219,8600890
(주)드림텍,192650,2015/12,49971370,43430402,-7144126,372144145,2130011,97705856,87028492,-14793797,9602512
(주)드림텍,192650,2016/12,60933599,69351618,30580209,557237727,2792349,102206013,86140337,-425896,15314303
(주)드림텍,192650,2017/12,58569195,62979892,23617144,679428781,3808262,104893987,109537915,24931835,15420142
(주)드림텍,192650,2018/12,39471074,36653448,62144487,601545649,2974403,122635232,142754228,37071423,15142697
(주)드림텍,192650,2019/12,52279771,38092708,44347484,559670324,3514323,172188747,221126798,23400364,19490429
(주)디딤이앤에프,217620,2015/12,,,,,,,,,
(주)디딤이앤에프,217620,2016/12,,,,,,,,,
(주)디딤이앤에프,217620,2017/12,3319156,1549191,2708953,68808886,918938,13366631,31334884,2319186,0
(주)디딤이앤에프,217620,2018/12,8855871,2030249,2243939,97013239,1095731,25081504,33493533,2609675,0
(주)디딤이앤에프,217620,2019/12,13818425,3710454,10525576,125265879,2688257,22349354,32760278,1357911,0
(주)디모아,016670,2011/12,,,,,,,,,
(주)디모아,016670,2012/12,5166545,21835588,-6562340,95972857,313029,325976,26539922,3620120,0
(주)디모아,016670,2013/12,9882272,24456380,9352526,103871260,165884,1943617,33664495,6149745,980805
(주)디모아,016670,2014/12,11886241,23671249,4082112,111790797,56576,666112,46250199,8351774,1228318
(주)디모아,016670,2015/12,4323187,31405507,17063966,125056165,23934,639591,50654773,2646224,1183850
(주)디모아,016670,2016/12,3105914,20441371,-8154021,112077282,86279,493318,57494372,1796750,493403
(주)디모아,016670,2017/12,1545290,22562442,3601956,113100719,97928,3877959,57536987,1725894,449118
(주)디모아,016670,2018/12,409346,24326156,-866470,15619906,110934,3817626,59440409,1968028,522685
(주)디모아,016670,2019/12,318101,33156333,8576321,20405375,159626,788368,57155507,-1737755,582975
(주)디바이스이엔지,187870,2011/12,,,,,,,,,
(주)디바이스이엔지,187870,2012/12,,,,,,,,,
(주)디바이스이엔지,187870,2013/12,,,,,,,,,
(주)디바이스이엔지,187870,2014/12,,,,,,,,,
(주)디바이스이엔지,187870,2015/12,,,,,,,,,
(주)디바이스이엔지,187870,2016/12,,,,,,,,,
(주)디바이스이엔지,187870,2017/12,,,,,,,,,
(주)디바이스이엔지,187870,2018/12,,,,,,,,,
(주)디바이스이엔지,187870,2019/12,,,,,,,,,
(주)디비아이엔씨,012030,2011/12,9092461,70687262,-4092628,511077050,21332019,66608973,256540154,4798467,2200467
(주)디비아이엔씨,012030,2012/12,10977785,92814193,-34206828,544542768,19394659,65371512,295936592,2952394,2112226
(주)디비아이엔씨,012030,2013/12,12021095,102350903,10099470,525450781,18120378,65961160,246276986,-63801967,0
(주)디비아이엔씨,012030,2014/12,10136177,44864634,27490640,283311322,16649211,60637831,110249513,-124525731,0
(주)디비아이엔씨,012030,2015/12,1929080,29235219,-13076502,203671200,4714385,3583519,165830230,13186937,0
(주)디비아이엔씨,012030,2016/12,4889026,20881411,14350199,204809968,2311020,3790812,151547472,-20712779,0
(주)디비아이엔씨,012030,2017/12,1004503,16311586,7959587,199529519,2240908,5108250,139478707,-776258,0
(주)디비아이엔씨,012030,2018/12,8353681,13110997,6756873,237112636,5196529,4688281,137568033,-3975420,0
(주)디비아이엔씨,012030,2019/12,7259676,11632011,31005215,238505593,6885701,2060706,210991208,4404486,0
(주)디스플레이테크,066670,2011/12,,,,,,,,,
(주)디스플레이테크,066670,2012/12,,,,,,,,,
(주)디스플레이테크,066670,2013/12,,,,,,,,,
(주)디스플레이테크,066670,2014/12,,,,,,,,,
(주)디스플레이테크,066670,2015/12,,,,,,,,,
(주)디스플레이테크,066670,2016/12,,,,,,,,,
(주)디스플레이테크,066670,2017/12,,,,,,,,,
(주)디스플레이테크,066670,2018/12,,,,,,,,,
(주)디스플레이테크,066670,2019/12,,,,,,,,,
(주)디아이,003160,2011/12,28387974,13769892,-3709206,87027369,2797391,49340777,108768187,-14371233,2610950
(주)디아이,003160,2012/12,25808139,7501653,-2595342,93937495,3443158,37996970,107479365,2492316,2873597
(주)디아이,003160,2013/12,17120410,9677906,24673696,106942673,2638903,39114061,113967596,2664986,3688177
(주)디아이,003160,2014/12,13237459,9279854,14730444,133969332,1792523,37822146,117062535,3238225,4653363
(주)디아이,003160,2015/12,8538389,5620879,-3160118,105480560,1283676,47738249,115513648,1425500,4236391
(주)디아이,003160,2016/12,15031486,6080718,11491572,109725349,1237942,58348607,114536969,1061187,4885431
(주)디아이,003160,2017/12,24203841,12813221,6161318,152165620,1042095,60358286,131839923,18413426,5214113
(주)디아이,003160,2018/12,31443688,6555946,9181020,195994250,833924,70316050,142294522,14571861,5429898
(주)디아이,003160,2019/12,33092842,4210889,-13009196,109539465,1060264,76662404,140408322,416866,5490608
(주)디아이디,074130,2011/12,49524581,142333788,85959952,748516405,3143443,155384772,56340321,-18221425,96128
(주)디아이디,074130,2012/12,54128236,168216098,38890226,796311164,5136539,152525619,83122781,13887943,148170
